,retrain-acc,retrain_f1,retrain-time,unlearn-acc,unlearn-f1,unlearn-time
0,0.8597785977859779,0.8484429802138583,60.492931604385376,0.8653136531365314,0.8562611194232203,22.608789682388306
1,0.8523985239852399,0.8358239174275914,66.64560317993164,0.8634686346863468,0.8553682371274682,19.17136311531067
2,0.8560885608856088,0.8415942674667418,60.848225593566895,0.8634686346863468,0.853830298342787,21.453238487243652
3,0.8579335793357934,0.8437871108326982,49.33747744560242,0.8653136531365314,0.8541978007121268,20.15474224090576
4,0.8616236162361623,0.8476555250536632,54.15057396888733,0.8560885608856088,0.8423356290230818,20.88402795791626
5,0.8542435424354243,0.841436738465256,51.86169195175171,0.8560885608856088,0.8422032145776763,23.168214559555054
6,0.8413284132841329,0.822220176375246,40.78755855560303,0.8560885608856088,0.842145266845722,18.643620252609253
7,0.8487084870848709,0.8336545803471307,52.7640106678009,0.8560885608856088,0.8425184810283698,18.317901372909546
8,0.8413284132841329,0.8254343700961562,41.60986661911011,0.8523985239852399,0.8381434760120533,19.689997673034668
9,0.8284132841328413,0.8040583060227451,45.712674140930176,0.8431734317343174,0.828984555978923,19.156232595443726
10,0.8634686346863468,0.8474217374922967,59.42491149902344,0.8745387453874539,0.8627156035561635,19.33139133453369
11,0.8634686346863468,0.8529196207891818,64.5550365447998,0.8763837638376384,0.8632181450415146,18.992204904556274
12,0.8671586715867159,0.8518185165240629,55.89904022216797,0.8690036900369004,0.8554988880023309,19.226243019104004
13,0.8634686346863468,0.8422853281442927,49.015976667404175,0.8597785977859779,0.8445702300902224,19.283032655715942
14,0.8671586715867159,0.8548837536188463,48.01935887336731,0.8560885608856088,0.8396698157603328,24.151363849639893
15,0.8597785977859779,0.8484170054493141,50.054903507232666,0.8560885608856088,0.8395401928282491,20.09967279434204
16,0.8616236162361623,0.8470596414452828,48.58535814285278,0.8579335793357934,0.8412343187504575,28.26811170578003
17,0.8634686346863468,0.8487573717827779,48.57178521156311,0.8579335793357934,0.8415090924655707,22.20175576210022
18,0.8579335793357934,0.8399211110118371,49.37734627723694,0.8505535055350554,0.8335474567185365,18.605141401290894
19,0.8542435424354243,0.8448037532565842,52.72036027908325,0.8468634686346863,0.8311656482815782,22.841067790985107
20,0.8726937269372693,0.8657061764613109,61.59077763557434,0.8726937269372693,0.8638378012876845,22.552955865859985
21,0.8726937269372693,0.8632968025843274,54.3014931678772,0.8745387453874539,0.8674813029568732,21.17613673210144
22,0.8616236162361623,0.8444783781834792,56.9740252494812,0.8745387453874539,0.8641987776365497,20.689685583114624
23,0.8597785977859779,0.8439756969584801,58.376110792160034,0.8690036900369004,0.8584235171375718,21.01730489730835
24,0.8634686346863468,0.8433196725938411,57.595399618148804,0.8690036900369004,0.8604115225774651,20.68033218383789
25,0.8597785977859779,0.8422183130173865,60.24798846244812,0.8671586715867159,0.8588178821365771,20.563811779022217
26,0.8468634686346863,0.8319303557350823,59.26289963722229,0.8708487084870848,0.8617351428237107,24.597585678100586
27,0.8616236162361623,0.8476858598202436,55.70498013496399,0.8634686346863468,0.8557119136815302,20.522091388702393
28,0.8505535055350554,0.8402696786027699,60.671149015426636,0.8653136531365314,0.8564502668411039,30.774373769760132
29,0.8413284132841329,0.8287266923410267,56.33666968345642,0.8634686346863468,0.8542051044961695,22.338998079299927
30,0.8708487084870848,0.8602394915998463,66.066091299057,0.8745387453874539,0.8659676477374665,18.174201011657715
31,0.8800738007380073,0.8664255443491198,57.445770502090454,0.8708487084870848,0.858606925183861,17.627371311187744
32,0.8708487084870848,0.8623074077996229,65.61356115341187,0.8690036900369004,0.8576998110802732,16.947519063949585
33,0.8726937269372693,0.8642331189779794,57.58995580673218,0.8597785977859779,0.8489629522114381,18.23997950553894
34,0.8634686346863468,0.8516196915528704,54.824095010757446,0.8616236162361623,0.8523433347127555,20.95548677444458
35,0.8542435424354243,0.8429132002279207,57.40203809738159,0.8579335793357934,0.8473340804512608,20.30352258682251
36,0.8523985239852399,0.8329083792151918,56.00322723388672,0.8542435424354243,0.8428860763632725,17.572941064834595
37,0.8616236162361623,0.8437647172006567,51.53663969039917,0.8468634686346863,0.8348519457709588,34.56853675842285
38,0.8653136531365314,0.8481705619282531,53.43576407432556,0.8431734317343174,0.8336517919504646,16.675110578536987
39,0.8560885608856088,0.8370671843288475,49.080442667007446,0.8321033210332104,0.8226007648544555,16.727795362472534
40,0.8690036900369004,0.8579865089762928,65.81085133552551,0.8690036900369004,0.8589887465756656,20.18375563621521
41,0.8745387453874539,0.8636215986857706,54.69043803215027,0.8690036900369004,0.8608462064434718,28.818751096725464
42,0.8708487084870848,0.8598117162963165,69.24842691421509,0.8653136531365314,0.8568412923786509,21.575629472732544
43,0.8653136531365314,0.8490539995232039,52.8859281539917,0.8616236162361623,0.8521017238432098,21.286688804626465
44,0.8653136531365314,0.8587917057740392,44.89116191864014,0.8616236162361623,0.8516501468454974,18.511462926864624
45,0.8597785977859779,0.8459859012105303,43.858322858810425,0.8653136531365314,0.8564134162067403,24.265750885009766
46,0.8560885608856088,0.8434338293598961,45.32008123397827,0.8616236162361623,0.8522426820280581,22.673775911331177
47,0.8505535055350554,0.8343486939711738,63.534125328063965,0.8579335793357934,0.8491496975873785,22.820932149887085
48,0.8487084870848709,0.8418279589546331,47.22797918319702,0.8597785977859779,0.8515387163124828,16.2463641166687
49,0.8579335793357934,0.8352732650669065,43.912378787994385,0.8597785977859779,0.8508333283878493,14.548160552978516
50,0.8708487084870848,0.8567139775919498,64.90196514129639,0.8542435424354243,0.8375952121290219,20.128191471099854
51,0.8690036900369004,0.8572979446124301,54.6518189907074,0.8560885608856088,0.8374170273841006,19.97523546218872
52,0.8634686346863468,0.8477572153310268,54.449445486068726,0.8560885608856088,0.8359641725368244,16.353320121765137
53,0.8597785977859779,0.8466534642081297,72.9549355506897,0.8616236162361623,0.8433537431255071,17.754698991775513
54,0.8671586715867159,0.8527066494412134,64.13990187644958,0.8634686346863468,0.8482010755970971,18.80556297302246
55,0.8597785977859779,0.846512593323645,61.22119450569153,0.8579335793357934,0.8420434303867405,26.815842866897583
56,0.8523985239852399,0.8266202585750364,53.03228759765625,0.8579335793357934,0.839951945745,26.783142805099487
57,0.8431734317343174,0.8228029574871282,52.03871750831604,0.8523985239852399,0.8352313782386316,26.541751384735107
58,0.8487084870848709,0.8316608938439263,57.032464027404785,0.8468634686346863,0.8297577796796,19.31392788887024
59,0.8487084870848709,0.8349523351558643,56.1310830116272,0.8394833948339483,0.8176306951512184,22.67153787612915
60,0.8634686346863468,0.8505567763690796,72.15366721153259,0.8708487084870848,0.8628020239846201,24.45310401916504
61,0.8782287822878229,0.8625839123421917,58.12635111808777,0.8726937269372693,0.8632010359522031,19.5479097366333
