,# edges,partition,running time,accuracy,f1,# shards
0,0,blpa,38.88793873786926,0.7882882882882883,0.6782564693186076,20
1,0,bekm,35.96844220161438,0.4774774774774775,0.42189617242808636,20
2,100,blpa,1.7210462093353271,0.7087087087087087,0.6186141630056595,3
3,100,bekm,8.395087003707886,0.27627627627627627,0.2301248067894878,15
4,200,blpa,4.1623969078063965,0.539039039039039,0.4596098021490908,7
5,200,bekm,9.195038795471191,0.2552552552552553,0.20135832838689408,17
6,400,blpa,7.126037359237671,0.4519519519519519,0.3812570488617106,12
7,400,bekm,9.791217565536499,0.1891891891891892,0.11453197614986717,19
8,800,blpa,9.41101598739624,0.35285285285285284,0.2703512612968713,17
9,800,bekm,10.472328186035156,0.16666666666666666,0.0761994716591322,20
10,1000,blpa,10.60119104385376,0.32432432432432434,0.22562802918981031,18
11,1000,bekm,11.292552947998047,0.16666666666666666,0.0761994716591322,20
12,0,blpa,40.92019081115723,0.7852852852852853,0.6648254413248167,20
13,0,bekm,33.86043095588684,0.5105105105105106,0.45932426818455835,20
14,100,blpa,2.234145164489746,0.5900900900900901,0.5050467961510101,4
15,100,bekm,8.61912727355957,0.2087087087087087,0.1466426536098552,16
16,200,blpa,3.844550371170044,0.5585585585585585,0.47500574273449,7
17,200,bekm,9.526415586471558,0.1891891891891892,0.11703723784996471,18
18,400,blpa,7.229497194290161,0.4339339339339339,0.36584993445206554,12
19,400,bekm,10.630563259124756,0.17867867867867868,0.09038259114518525,20
20,800,blpa,10.97214150428772,0.33933933933933935,0.2531510451723218,18
21,800,bekm,11.227925777435303,0.17117117117117117,0.08388206789056483,20
22,1000,blpa,10.866361618041992,0.2987987987987988,0.18609570728750072,18
23,1000,bekm,10.677181720733643,0.16666666666666666,0.07635382790931335,20
24,0,blpa,38.775742530822754,0.8108108108108109,0.7068687491857424,20
25,0,bekm,27.70835566520691,0.5180180180180181,0.44467431655147555,20
26,100,blpa,0.6020767688751221,0.7732732732732732,0.6781756820031658,1
27,100,bekm,8.780022621154785,0.1996996996996997,0.12823867836794708,17
28,200,blpa,1.171586513519287,0.7342342342342343,0.6361612250199226,2
29,200,bekm,11.519330024719238,0.16816816816816818,0.07901106585333216,20
30,400,blpa,7.72125506401062,0.42042042042042044,0.36859427213761636,13
31,400,bekm,11.21921443939209,0.16966966966966968,0.08162654028077529,20
32,800,blpa,9.933619022369385,0.3183183183183183,0.216483778616929,18
33,800,bekm,10.948279619216919,0.17417417417417416,0.08915571706467128,20
34,1000,blpa,10.871297359466553,0.3048048048048048,0.1951244843626576,19
35,1000,bekm,10.79703140258789,0.17417417417417416,0.08915571706467128,20
36,0,blpa,42.77619457244873,0.8123123123123123,0.7061185877701132,20
37,0,bekm,34.164204597473145,0.5045045045045045,0.45817724875390803,20
38,100,blpa,2.7700538635253906,0.6456456456456456,0.5524992690858546,5
39,100,bekm,8.236888647079468,0.28378378378378377,0.24064005672558428,15
40,200,blpa,2.888998031616211,0.6246246246246246,0.5337677515180003,5
41,200,bekm,10.089913606643677,0.19519519519519518,0.12257431169572637,19
42,400,blpa,6.52510142326355,0.44294294294294295,0.3666014320851554,12
43,400,bekm,10.49883484840393,0.16816816816816818,0.07889966762655322,20
44,800,blpa,10.823855876922607,0.30180180180180183,0.1884732384732385,19
45,800,bekm,11.387826681137085,0.16666666666666666,0.07608324457545564,20
46,1000,blpa,10.721816539764404,0.2972972972972973,0.17970732970732972,19
47,1000,bekm,11.118650913238525,0.17417417417417416,0.0833741089486461,20
48,0,blpa,38.49172878265381,0.7447447447447447,0.6535053022080349,20
49,0,bekm,32.290889263153076,0.4984984984984985,0.45496924145580503,20
50,100,blpa,2.8685364723205566,0.6186186186186187,0.5522246332337563,5
51,100,bekm,6.942070245742798,0.24624624624624625,0.16818125922491423,13
52,200,blpa,4.704198122024536,0.539039039039039,0.4846582350797997,8
53,200,bekm,8.916007280349731,0.18768768768768768,0.11160704158531949,17
54,400,blpa,6.936473369598389,0.3963963963963964,0.32477972722960063,13
55,400,bekm,10.234640836715698,0.16666666666666666,0.07608324457545564,19
56,800,blpa,9.624089479446411,0.30180180180180183,0.188387388599253,17
57,800,bekm,10.424460649490356,0.16666666666666666,0.07623760082563678,19
58,1000,blpa,10.152150630950928,0.3063063063063063,0.19456755655478566,17
