,# edges,accuracy
0,0,0.8322147651006712
1,0,0.8422818791946308
2,0,0.8288590604026845
3,0,0.8355704697986577
4,0,0.8389261744966443
5,0,0.8355704697986577
6,0,0.8355704697986577
7,0,0.8322147651006712
8,0,0.8322147651006712
9,0,0.8355704697986577
