,# edges,setting,accuracy,running time
135,400,max-degree-U,0.6696696696696697,8.07254934310913
136,800,max-degree-R,0.6921921921921922,3.971210479736328
137,800,max-degree-U,0.6696696696696697,5.407591819763184
138,1000,max-degree-R,0.6801801801801802,3.714017629623413
139,1000,max-degree-U,0.6696696696696697,6.268059253692627
140,100,min-degree-R,0.7012012012012012,3.9601449966430664
141,100,min-degree-U,0.6816816816816816,4.610173463821411
142,200,min-degree-R,0.6816816816816816,3.80808162689209
143,200,min-degree-U,0.6801801801801802,5.439957141876221
144,400,min-degree-R,0.6516516516516516,3.8352577686309814
145,400,min-degree-U,0.6816816816816816,6.899377107620239
146,800,min-degree-R,0.5975975975975976,3.7076609134674072
147,800,min-degree-U,0.6771771771771772,5.1884472370147705
148,1000,min-degree-R,0.5585585585585585,4.4915382862091064
149,1000,min-degree-U,0.6771771771771772,6.003014087677002
150,100,saliency-R,0.6996996996996997,3.2746424674987793
151,100,saliency-U,0.6816816816816816,4.18450927734375
152,200,saliency-R,0.7237237237237237,3.130218982696533
153,200,saliency-U,0.6816816816816816,7.244033098220825
154,400,saliency-R,0.7177177177177178,3.8680944442749023
155,400,saliency-U,0.6816816816816816,5.313609838485718
156,800,saliency-R,0.7132132132132132,4.038517951965332
157,800,saliency-U,0.6816816816816816,6.506835222244263
158,1000,saliency-R,0.7177177177177178,3.206787586212158
159,1000,saliency-U,0.6816816816816816,6.401254653930664
160,100,random-R,0.7207207207207207,3.3996922969818115
161,100,random-U,0.6831831831831832,7.262654542922974
162,200,random-R,0.7222222222222222,3.364105224609375
163,200,random-U,0.6861861861861862,5.257256031036377
164,400,random-R,0.6921921921921922,3.627030849456787
165,400,random-U,0.6831831831831832,4.9877238273620605
166,800,random-R,0.6606606606606606,3.4468002319335938
167,800,random-U,0.6801801801801802,5.183682918548584
168,1000,random-R,0.6501501501501501,3.3973801136016846
169,1000,random-U,0.6801801801801802,6.990703582763672
170,100,max-degree-R,0.7072072072072072,3.748403310775757
171,100,max-degree-U,0.6816816816816816,6.2983763217926025
172,200,max-degree-R,0.7162162162162162,3.608988046646118
173,200,max-degree-U,0.6756756756756757,6.390620946884155
174,400,max-degree-R,0.7222222222222222,3.993703842163086
175,400,max-degree-U,0.6696696696696697,7.770125150680542
176,800,max-degree-R,0.6876876876876877,4.168273210525513
177,800,max-degree-U,0.6696696696696697,4.043425798416138
178,1000,max-degree-R,0.6921921921921922,3.3412816524505615
179,1000,max-degree-U,0.6696696696696697,5.469834566116333
180,100,min-degree-R,0.6996996996996997,3.5876684188842773
181,100,min-degree-U,0.6816816816816816,4.966179847717285
182,200,min-degree-R,0.6876876876876877,4.5570454597473145
183,200,min-degree-U,0.6801801801801802,4.511608123779297
184,400,min-degree-R,0.6396396396396397,3.987478494644165
