,# edges,setting,Accuracy
162,600,random-R,0.8357933579335793
163,800,random-R,0.8247232472324724
164,1000,random-R,0.8284132841328413
165,1200,random-R,0.8228782287822878
166,1400,random-R,0.8284132841328413
167,1600,random-R,0.8191881918819188
168,1800,random-R,0.8210332103321033
169,2000,random-R,0.8025830258302583
170,200,random-U,0.8321033210332104
171,400,random-U,0.8284132841328413
172,600,random-U,0.8302583025830258
173,800,random-U,0.8284132841328413
174,1000,random-U,0.8228782287822878
175,1200,random-U,0.8173431734317343
176,1400,random-U,0.8191881918819188
177,1600,random-U,0.8118081180811808
178,1800,random-U,0.8062730627306273
179,2000,random-U,0.7988929889298892
180,200,max-degree-R,0.8339483394833949
181,400,max-degree-R,0.8339483394833949
182,600,max-degree-R,0.8284132841328413
183,800,max-degree-R,0.8284132841328413
184,1000,max-degree-R,0.8302583025830258
185,1200,max-degree-R,0.8247232472324724
186,1400,max-degree-R,0.8228782287822878
187,1600,max-degree-R,0.8081180811808119
188,1800,max-degree-R,0.8081180811808119
189,2000,max-degree-R,0.8025830258302583
190,200,max-degree-U,0.8302583025830258
191,400,max-degree-U,0.8247232472324724
192,600,max-degree-U,0.8247232472324724
193,800,max-degree-U,0.8228782287822878
194,1000,max-degree-U,0.8191881918819188
195,1200,max-degree-U,0.8154981549815498
196,1400,max-degree-U,0.8118081180811808
197,1600,max-degree-U,0.8099630996309963
198,1800,max-degree-U,0.8099630996309963
199,2000,max-degree-U,0.8118081180811808
200,200,min-degree-R,0.8284132841328413
201,400,min-degree-R,0.8099630996309963
202,600,min-degree-R,0.7952029520295203
203,800,min-degree-R,0.7970479704797048
204,1000,min-degree-R,0.7896678966789668
205,1200,min-degree-R,0.7822878228782287
206,1400,min-degree-R,0.7841328413284133
207,1600,min-degree-R,0.7785977859778598
208,1800,min-degree-R,0.7859778597785978
209,2000,min-degree-R,0.7619926199261993
210,200,min-degree-U,0.8265682656826568
211,400,min-degree-U,0.8228782287822878
212,600,min-degree-U,0.8173431734317343
213,800,min-degree-U,0.8191881918819188
214,1000,min-degree-U,0.8154981549815498
215,1200,min-degree-U,0.8136531365313653
216,1400,min-degree-U,0.8062730627306273
217,1600,min-degree-U,0.8062730627306273
218,1800,min-degree-U,0.8118081180811808
219,2000,min-degree-U,0.8062730627306273
220,200,saliency-R,0.8321033210332104
221,400,saliency-R,0.8339483394833949
222,600,saliency-R,0.8302583025830258
223,800,saliency-R,0.8284132841328413
224,1000,saliency-R,0.8228782287822878
225,1200,saliency-R,0.8302583025830258
226,1400,saliency-R,0.8265682656826568
227,1600,saliency-R,0.8247232472324724
228,1800,saliency-R,0.8265682656826568
229,2000,saliency-R,0.8247232472324724
230,200,saliency-U,0.8302583025830258
231,400,saliency-U,0.8302583025830258
232,600,saliency-U,0.8302583025830258
233,800,saliency-U,0.8302583025830258
234,1000,saliency-U,0.8302583025830258
235,1200,saliency-U,0.8302583025830258
236,1400,saliency-U,0.8302583025830258
237,1600,saliency-U,0.8302583025830258
238,1800,saliency-U,0.8302583025830258
239,2000,saliency-U,0.8302583025830258
240,200,random-R,0.8210332103321033
241,400,random-R,0.8136531365313653
242,600,random-R,0.8118081180811808
243,800,random-R,0.8099630996309963
244,1000,random-R,0.8081180811808119
245,1200,random-R,0.8062730627306273
246,1400,random-R,0.7988929889298892
247,1600,random-R,0.7988929889298892
248,1800,random-R,0.8062730627306273
249,2000,random-R,0.7970479704797048
250,200,random-U,0.8284132841328413
251,400,random-U,0.8228782287822878
252,600,random-U,0.8228782287822878
253,800,random-U,0.8228782287822878
254,1000,random-U,0.8247232472324724
255,1200,random-U,0.8228782287822878
256,1400,random-U,0.8191881918819188
257,1600,random-U,0.8228782287822878
258,1800,random-U,0.8210332103321033
259,2000,random-U,0.8173431734317343
260,200,max-degree-R,0.8357933579335793
261,400,max-degree-R,0.8210332103321033
262,600,max-degree-R,0.8302583025830258
263,800,max-degree-R,0.8302583025830258
264,1000,max-degree-R,0.8302583025830258
265,1200,max-degree-R,0.8228782287822878
266,1400,max-degree-R,0.8191881918819188
267,1600,max-degree-R,0.8062730627306273
268,1800,max-degree-R,0.8025830258302583
269,2000,max-degree-R,0.7988929889298892
270,200,max-degree-U,0.8284132841328413
271,400,max-degree-U,0.8302583025830258
272,600,max-degree-U,0.8247232472324724
273,800,max-degree-U,0.8228782287822878
274,1000,max-degree-U,0.8210332103321033
275,1200,max-degree-U,0.8173431734317343
276,1400,max-degree-U,0.8154981549815498
277,1600,max-degree-U,0.8136531365313653
278,1800,max-degree-U,0.8136531365313653
279,2000,max-degree-U,0.8136531365313653
280,200,min-degree-R,0.8210332103321033
281,400,min-degree-R,0.8099630996309963
282,600,min-degree-R,0.7915129151291513
283,800,min-degree-R,0.7970479704797048
284,1000,min-degree-R,0.7841328413284133
285,1200,min-degree-R,0.7822878228782287
286,1400,min-degree-R,0.7859778597785978
287,1600,min-degree-R,0.7841328413284133
288,1800,min-degree-R,0.7896678966789668
289,2000,min-degree-R,0.7675276752767528
290,200,min-degree-U,0.8284132841328413
291,400,min-degree-U,0.8265682656826568
292,600,min-degree-U,0.8173431734317343
293,800,min-degree-U,0.8210332103321033
294,1000,min-degree-U,0.8173431734317343
295,1200,min-degree-U,0.8136531365313653
296,1400,min-degree-U,0.8136531365313653
297,1600,min-degree-U,0.8136531365313653
298,1800,min-degree-U,0.8136531365313653
299,2000,min-degree-U,0.8081180811808119
300,200,saliency-R,0.8339483394833949
301,400,saliency-R,0.8302583025830258
302,600,saliency-R,0.8339483394833949
303,800,saliency-R,0.8210332103321033
304,1000,saliency-R,0.8284132841328413
305,1200,saliency-R,0.8265682656826568
306,1400,saliency-R,0.8247232472324724
307,1600,saliency-R,0.8228782287822878
308,1800,saliency-R,0.8302583025830258
309,2000,saliency-R,0.8265682656826568
310,200,saliency-U,0.8321033210332104
311,400,saliency-U,0.8321033210332104
312,600,saliency-U,0.8321033210332104
313,800,saliency-U,0.8321033210332104
314,1000,saliency-U,0.8321033210332104
315,1200,saliency-U,0.8321033210332104
316,1400,saliency-U,0.8321033210332104
317,1600,saliency-U,0.8321033210332104
318,1800,saliency-U,0.8321033210332104
319,2000,saliency-U,0.8321033210332104
320,200,random-R,0.8284132841328413
321,400,random-R,0.8265682656826568
322,600,random-R,0.8173431734317343
323,800,random-R,0.8118081180811808
324,1000,random-R,0.8081180811808119
325,1200,random-R,0.8081180811808119
326,1400,random-R,0.8044280442804428
327,1600,random-R,0.7896678966789668
328,1800,random-R,0.7785977859778598
329,2000,random-R,0.7675276752767528
330,200,random-U,0.8265682656826568
331,400,random-U,0.8284132841328413
332,600,random-U,0.8284132841328413
333,800,random-U,0.8228782287822878
334,1000,random-U,0.8228782287822878
335,1200,random-U,0.8210332103321033
336,1400,random-U,0.8265682656826568
337,1600,random-U,0.8173431734317343
338,1800,random-U,0.8173431734317343
339,2000,random-U,0.8154981549815498
340,200,max-degree-R,0.8321033210332104
341,400,max-degree-R,0.8247232472324724
342,600,max-degree-R,0.8321033210332104
343,800,max-degree-R,0.8302583025830258
344,1000,max-degree-R,0.8284132841328413
345,1200,max-degree-R,0.8191881918819188
346,1400,max-degree-R,0.8191881918819188
347,1600,max-degree-R,0.8062730627306273
