,# edges,accuracy
0,0,0.7807807807807807
1,0,0.7747747747747747
2,0,0.7687687687687688
3,0,0.7792792792792793
4,0,0.7717717717717718
5,0,0.7852852852852853
6,0,0.7732732732732732
7,0,0.7717717717717718
8,0,0.7777777777777778
9,0,0.7732732732732732
