,# edges,accuracy
0,0,0.8597785977859779
1,0,0.8653136531365314
2,0,0.8616236162361623
3,0,0.8745387453874539
4,0,0.8634686346863468
5,0,0.8634686346863468
6,0,0.8616236162361623
7,0,0.8634686346863468
8,0,0.8690036900369004
9,0,0.8726937269372693
