,retrain-acc,retrain_f1,retrain-time,unlearn-acc,unlearn-f1,unlearn-time
0,0.7672672672672672,0.730244384765331,10.911140441894531,0.7837837837837838,0.7380934839850207,7.060559272766113
1,0.7747747747747747,0.7280419851309606,8.074578523635864,0.7792792792792793,0.7333638028097113,4.380652666091919
2,0.7612612612612613,0.7214590486426493,9.167323589324951,0.7747747747747747,0.7290824356853927,8.546319961547852
3,0.7597597597597597,0.7183503308498244,9.819398164749146,0.7732732732732732,0.7277271349065982,5.48572564125061
4,0.7507507507507507,0.711219477833799,10.595245838165283,0.7717717717717718,0.7266410440846154,5.156592607498169
5,0.7552552552552553,0.7088649208839479,9.791818618774414,0.7792792792792793,0.7352938731084375,5.735489130020142
6,0.7567567567567568,0.7127689860960224,9.99436640739441,0.7792792792792793,0.7356578873978207,7.548490524291992
7,0.7507507507507507,0.7074677157930864,10.65234899520874,0.7837837837837838,0.7379187489043338,9.38372278213501
8,0.7732732732732732,0.7294642978109261,10.77169394493103,0.7822822822822822,0.7384091434342565,10.210379838943481
9,0.7612612612612613,0.7214395821723844,10.111648082733154,0.7807807807807807,0.7370878515143079,8.773401260375977
10,0.7657657657657657,0.7215707083341605,10.188540935516357,0.7672672672672672,0.7211725661255716,5.642117977142334
11,0.7687687687687688,0.729262765373231,10.093756198883057,0.7657657657657657,0.7202150331660241,8.413697242736816
12,0.7687687687687688,0.7297207486459824,9.754032373428345,0.7597597597597597,0.7188527739197395,7.623704671859741
13,0.7687687687687688,0.7273279455535556,11.557926893234253,0.7597597597597597,0.7186416267954233,9.333073616027832
14,0.7612612612612613,0.7116586978498701,9.122919082641602,0.7612612612612613,0.7203239719801061,7.545605182647705
15,0.7567567567567568,0.7044562301486189,10.513421773910522,0.7567567567567568,0.7137833530021184,8.74466586112976
16,0.7582582582582582,0.7125057549214939,11.121511220932007,0.7522522522522522,0.7096238202496287,10.575198888778687
17,0.7597597597597597,0.7141770807343598,10.056062698364258,0.7462462462462462,0.7042558807858702,7.476975202560425
18,0.7552552552552553,0.7116346701713021,11.205261468887329,0.7492492492492493,0.7067050781284183,6.0559728145599365
19,0.7612612612612613,0.717012802122495,10.710535049438477,0.7462462462462462,0.7042414484999652,8.59671664237976
20,0.7672672672672672,0.7282868790226121,10.415839195251465,0.7732732732732732,0.726813464805142,7.214195013046265
21,0.7612612612612613,0.7085763579620684,10.682232141494751,0.7612612612612613,0.7137690545853205,8.006831169128418
22,0.7522522522522522,0.7070715111127829,10.02082347869873,0.7642642642642643,0.7183379726011904,7.097601890563965
23,0.7582582582582582,0.7173946912575545,10.603136539459229,0.7672672672672672,0.7206273993347508,5.676376819610596
24,0.7642642642642643,0.7182372315929012,11.054959774017334,0.7657657657657657,0.7189808231144291,8.248881816864014
25,0.7642642642642643,0.7206156868538551,9.853240728378296,0.7612612612612613,0.7170208110797334,5.845907211303711
26,0.7597597597597597,0.7215384149127653,10.329880952835083,0.7627627627627628,0.7164290061440429,6.543388605117798
27,0.7657657657657657,0.7235164108539299,9.070350408554077,0.7687687687687688,0.7257532161754527,6.952128648757935
28,0.7702702702702703,0.7273358285151446,9.263864278793335,0.7612612612612613,0.7173734911923454,6.681035757064819
