,# edges,JSD
0,200,0.000292765
1,400,0.000294737
2,600,0.000601576
3,800,0.000465144
4,1000,0.000766231
5,1200,0.0003084
6,1400,0.000842816
7,1600,0.000668728
8,1800,0.000344911
9,2000,0.00128591
10,100,0.000726
