,# edges,JSD
0,200,0.033785
1,400,0.033954
2,600,0.012107815
3,800,0.03424
4,1000,0.033202
5,1200,0.018031191
6,1400,0.019819418
7,1600,0.021256316
8,1800,0.024451878
9,2000,0.024923522
10,100,0.032553
