,# edges,accuracy
0,0,0.8422818791946308
1,0,0.825503355704698
2,0,0.8624161073825504
3,0,0.8456375838926175
4,0,0.8288590604026845
5,0,0.8221476510067114
6,0,0.8489932885906041
7,0,0.8523489932885906
8,0,0.8456375838926175
9,0,0.8389261744966443
