,# edges,partition,running time,accuracy,f1,# shards
182,400,blpa,69.10777497291565,0.6605166051660517,0.6057183244243857,20
183,400,bekm,66.70251893997192,0.4280442804428044,0.3814575246832859,20
184,600,blpa,69.949458360672,0.6586715867158671,0.6124618959614135,20
185,600,bekm,62.275721311569214,0.4040590405904059,0.3616620794043053,20
186,800,blpa,66.49849343299866,0.6365313653136532,0.5818616045142516,20
187,800,bekm,64.86061239242554,0.4022140221402214,0.3590999333543793,20
188,1000,blpa,66.37192797660828,0.6476014760147601,0.5955143446619521,20
189,1000,bekm,62.98854851722717,0.4169741697416974,0.3711654678215033,20
190,1200,blpa,64.5738787651062,0.6678966789667896,0.6134836597039071,20
191,1200,bekm,63.128952503204346,0.4169741697416974,0.3673168778979065,20
192,1400,blpa,65.94445061683655,0.6494464944649446,0.6049644611618179,20
193,1400,bekm,64.81172752380371,0.4335793357933579,0.3909257044840449,20
194,1600,blpa,67.30220699310303,0.6494464944649446,0.6001820877838328,20
195,1600,bekm,65.1716799736023,0.4169741697416974,0.3717602303608006,20
196,1800,blpa,67.14173865318298,0.6420664206642066,0.5890931192982551,20
197,1800,bekm,67.53642392158508,0.4298892988929889,0.3847925379559522,20
198,2000,blpa,71.34359383583069,0.6457564575645757,0.5888762586686325,20
199,2000,bekm,70.33472466468811,0.4261992619926199,0.3804364242758616,20
200,200,blpa,55.08618235588074,0.6826568265682657,0.6322601694542739,18
201,200,bekm,60.930044174194336,0.4132841328413284,0.3619223491071809,20
202,400,blpa,61.57729268074036,0.6531365313653137,0.6029524069913846,20
203,400,bekm,59.850855112075806,0.4225092250922509,0.3776020896533039,20
204,600,blpa,61.538864850997925,0.6568265682656826,0.604337968241267,20
205,600,bekm,60.704545974731445,0.4225092250922509,0.3719744636249925,20
206,800,blpa,62.326860189437866,0.6512915129151291,0.601146330672064,20
207,800,bekm,61.01771926879883,0.4243542435424354,0.3675857973143766,20
208,1000,blpa,62.38689661026001,0.6402214022140221,0.5877098403501108,20
209,1000,bekm,59.352126359939575,0.4225092250922509,0.3795795578690316,20
210,1200,blpa,61.07196497917175,0.6531365313653137,0.6048227302474807,20
211,1200,bekm,61.008516788482666,0.4169741697416974,0.3710118473881314,20
212,1400,blpa,62.64654159545898,0.6476014760147601,0.6112633984315439,20
213,1400,bekm,59.88190221786499,0.4225092250922509,0.3748428295506618,20
214,1600,blpa,63.06275725364685,0.6494464944649446,0.5971707730294037,20
215,1600,bekm,61.71677613258362,0.4114391143911439,0.3665736502589252,20
216,1800,blpa,60.9514479637146,0.6512915129151291,0.594551899514762,20
217,1800,bekm,57.498066902160645,0.4040590405904059,0.3538305571396752,20
