,# edges,accuracy
0,0,0.8634686346863468
1,0,0.8671586715867159
2,0,0.8690036900369004
3,0,0.8745387453874539
4,0,0.8671586715867159
5,0,0.8726937269372693
6,0,0.8616236162361623
7,0,0.8653136531365314
8,0,0.8726937269372693
9,0,0.8671586715867159
