,# edges,accuracy
0,0,0.8542435424354243
1,0,0.8579335793357934
2,0,0.8579335793357934
3,0,0.8505535055350554
4,0,0.8671586715867159
5,0,0.8542435424354243
6,0,0.8560885608856088
7,0,0.8597785977859779
8,0,0.8542435424354243
9,0,0.8487084870848709
