,# edges,accuracy
0,0,0.7792792792792793
1,0,0.7672672672672672
2,0,0.7612612612612613
3,0,0.7672672672672672
4,0,0.7627627627627628
5,0,0.7657657657657657
6,0,0.7687687687687688
7,0,0.7627627627627628
8,0,0.7747747747747747
9,0,0.7627627627627628
