,retrain_loss,unlearn_loss
0,0.8251450657844543,0.8848366737365723
1,0.8813609480857849,0.9005122184753418
2,0.8928002715110779,0.886935830116272
3,0.8759201765060425,0.884534478187561
4,0.8669338226318359,0.8876472115516663
5,0.9038198590278625,0.8886651992797852
6,0.8398092985153198,0.8828556537628174
7,0.8791179656982422,0.8841899037361145
8,0.8758792281150818,0.8848726749420166
9,0.8763493895530701,0.8904059529304504
10,0.8690929412841797,0.9380934834480286
11,0.8508633375167847,0.8999952077865601
12,0.8994055390357971,0.9215715527534485
13,0.9285114407539368,0.9179022908210754
14,0.866658091545105,0.9039771556854248
15,0.8608415126800537,0.9099224805831909
16,0.896847128868103,0.9147507548332214
17,0.8970816135406494,0.8874691128730774
18,0.9063267111778259,0.8807224631309509
19,0.8920478820800781,0.9212605953216553
20,0.8721572160720825,0.9156253933906555
21,0.8409879207611084,0.9043265581130981
22,0.8939783573150635,0.9109374284744263
23,0.9226447343826294,0.9208232760429382
24,0.9004269242286682,0.9219991564750671
25,0.9080376029014587,0.9229259490966797
26,0.8830714821815491,0.9121013879776001
27,0.9007601141929626,0.9364134669303894
28,0.9036815762519836,0.9438744187355042
29,0.9570598602294922,0.9278032779693604
30,0.9017495512962341,0.9663705229759216
31,0.9037401080131531,0.9407357573509216
32,0.8975093364715576,0.9266101717948914
33,0.9299437403678894,0.9459087252616882
34,0.8839260935783386,0.9502418637275696
35,0.952086865901947,0.9329944849014282
36,0.8942962884902954,0.9393947720527649
37,0.9037812948226929,0.9638136625289917
38,0.9031482934951782,0.9456943869590759
39,0.9466201663017273,0.9467505812644958
40,0.9729334115982056,0.9974676966667175
41,1.0000112056732178,0.9920462965965271
42,0.9285051822662354,0.9653591513633728
43,0.9428340792655945,0.9673727750778198
44,0.938570499420166,0.9675107002258301
45,0.9420616030693054,0.9934564828872681
46,0.9416559934616089,0.9616989493370056
47,0.9390268921852112,0.9728915691375732
48,0.9273002743721008,0.9647237062454224
49,0.9541868567466736,0.967017650604248
50,0.8879515528678894,0.965613842010498
51,0.9195469617843628,0.9621351361274719
52,0.9099322557449341,0.9727121591567993
53,0.9650003910064697,0.9949250817298889
54,0.9682133197784424,1.0210177898406982
55,0.9124735593795776,0.978519082069397
56,0.9213162660598755,0.9940617084503174
57,0.9653927087783813,1.0026628971099854
58,0.9579123258590698,1.006525993347168
59,0.9453908801078796,0.975260317325592
60,0.9290825724601746,1.0024840831756592
61,0.9887220859527588,1.0026764869689941
62,0.9618641138076782,1.0041810274124146
63,0.9652948975563049,1.0520838499069214
64,0.9350376725196838,1.0137176513671875
65,0.9376906156539917,1.0163917541503906
66,0.9713605642318726,1.015690565109253
67,0.9492606520652771,1.0178866386413574
68,1.003218412399292,1.016845941543579
69,0.9968588948249817,1.026078462600708
70,0.9716058969497681,1.0593456029891968
71,0.9178224205970764,1.0384769439697266
72,0.9595488905906677,1.033379316329956
73,0.9953187108039856,1.0430502891540527
74,0.9929824471473694,1.0640308856964111
75,1.0579086542129517,1.0657908916473389
76,0.9675875902175903,1.0432826280593872
77,0.9577568173408508,1.0387539863586426
78,0.9419301748275757,1.0364350080490112
79,1.0159087181091309,1.052356481552124
80,1.0504006147384644,1.0829271078109741
81,0.9329290390014648,1.0425519943237305
82,0.9708879590034485,1.0717040300369263
83,1.0014091730117798,1.0804386138916016
84,0.9795873165130615,1.0760453939437866
85,1.031785488128662,1.0703125
86,0.9785681366920471,1.0534284114837646
87,0.9518265724182129,1.0590009689331055
88,0.9694892764091492,1.0833321809768677
89,0.9921675324440002,1.0723947286605835
90,1.0300017595291138,1.1099294424057007
91,1.0391794443130493,1.1127136945724487
92,0.9567025303840637,1.0818202495574951
93,1.016951322555542,1.1132638454437256
94,1.026136040687561,1.1054102182388306
95,1.0352035760879517,1.1164761781692505
96,1.072986125946045,1.112955927848816
97,1.0252630710601807,1.1163443326950073
98,1.0514084100723267,1.1134227514266968
99,1.0209554433822632,1.126793622970581
