,retrain_loss,unlearn_loss
0,0.5308699607849121,0.5840578675270081
1,0.5818528532981873,0.5990334749221802
2,0.5321120619773865,0.5858209133148193
3,0.5695294141769409,0.5844375491142273
4,0.5952662229537964,0.5942000150680542
5,0.5798165202140808,0.5864518880844116
6,0.5563617944717407,0.589458167552948
7,0.5853327512741089,0.60479336977005
8,0.6051204204559326,0.6197485327720642
9,0.6010901927947998,0.594301164150238
10,0.6297991275787354,0.5890843272209167
11,0.5650085806846619,0.5869555473327637
12,0.5749024748802185,0.5965059995651245
13,0.6093958616256714,0.5832741260528564
14,0.5269457101821899,0.5865713953971863
15,0.5570545196533203,0.5912905335426331
16,0.5934785604476929,0.6036466360092163
17,0.5813311338424683,0.6010385751724243
18,0.6285598874092102,0.6092088222503662
19,0.563471794128418,0.5904870629310608
20,0.6643935441970825,0.5915523767471313
21,0.6726971864700317,0.609025239944458
22,0.6094514727592468,0.596916675567627
23,0.5806686878204346,0.60745769739151
24,0.5847347974777222,0.595167338848114
25,0.5738971829414368,0.6249389052391052
26,0.5714356899261475,0.5838009715080261
27,0.5799406170845032,0.6091158986091614
28,0.5771334767341614,0.5810258388519287
29,0.5774487257003784,0.5997433066368103
30,0.6263601183891296,0.6160593628883362
31,0.5753580331802368,0.5877565741539001
32,0.6176392436027527,0.6034453511238098
33,0.5963699221611023,0.6124368906021118
34,0.6041905879974365,0.6398554444313049
35,0.5774786472320557,0.5972376465797424
36,0.617034912109375,0.6261276602745056
37,0.6132694482803345,0.6167178750038147
38,0.6247976422309875,0.6419930458068848
39,0.6272158026695251,0.6301317811012268
40,0.650298535823822,0.6160795092582703
41,0.5526999831199646,0.5953481793403625
42,0.669714629650116,0.6286860108375549
43,0.6231337189674377,0.6460042595863342
44,0.62424635887146,0.6371775269508362
45,0.6593680381774902,0.5978521704673767
46,0.6335419416427612,0.6336223483085632
47,0.5881228446960449,0.6176440715789795
48,0.6062527298927307,0.610393762588501
49,0.6666608452796936,0.6566979289054871
50,0.7116703391075134,0.6977257132530212
51,0.6383703947067261,0.6283337473869324
52,0.6527080535888672,0.6398239731788635
53,0.648038387298584,0.6306456327438354
54,0.639022171497345,0.6518937945365906
55,0.6594275236129761,0.668172299861908
56,0.638637363910675,0.6407122611999512
57,0.6299431324005127,0.6552296280860901
58,0.6663692593574524,0.6525482535362244
59,0.6064934134483337,0.6394473910331726
60,0.6912945508956909,0.7098606824874878
61,0.6752534508705139,0.6909423470497131
62,0.6452969312667847,0.6755836009979248
63,0.7314140796661377,0.7041908502578735
64,0.6692371368408203,0.6791278719902039
65,0.6778135299682617,0.6782526969909668
66,0.7219972014427185,0.6896452903747559
67,0.6463668942451477,0.6403558254241943
68,0.6297884583473206,0.640853226184845
69,0.6619904637336731,0.6699711680412292
70,0.656948447227478,0.7029282450675964
71,0.6921147704124451,0.7071914672851562
72,0.6656864881515503,0.6639600396156311
73,0.6659734845161438,0.6946772336959839
74,0.7317723035812378,0.7236621379852295
75,0.6323580741882324,0.6815058588981628
76,0.7033036351203918,0.708416223526001
77,0.7034896612167358,0.690834641456604
78,0.7045400738716125,0.6689285635948181
79,0.672336995601654,0.7049576044082642
80,0.759784460067749,0.7282043099403381
81,0.7344154715538025,0.712421715259552
82,0.6909667253494263,0.7188103795051575
83,0.726205050945282,0.7161586880683899
84,0.7593679428100586,0.7453715205192566
85,0.7176568508148193,0.7237651348114014
86,0.7278901934623718,0.7109023928642273
87,0.9797571897506714,0.7394447922706604
88,0.672476589679718,0.7208277583122253
89,0.7587112188339233,0.7533150911331177
90,0.7444283962249756,0.7328735589981079
91,0.8840382695198059,0.7711180448532104
92,0.8504263758659363,0.7525903582572937
93,0.731939971446991,0.7393260598182678
94,0.6606910228729248,0.7175030708312988
95,0.6754299998283386,0.7308297157287598
96,0.7154930233955383,0.7653132081031799
97,0.7216379642486572,0.732489287853241
98,0.7740135788917542,0.7361124753952026
99,0.820004940032959,0.7995914220809937
