,# edges,accuracy
0,0,0.8355704697986577
1,0,0.8456375838926175
2,0,0.8322147651006712
3,0,0.8422818791946308
4,0,0.8456375838926175
5,0,0.8288590604026845
6,0,0.8422818791946308
7,0,0.8456375838926175
8,0,0.8389261744966443
9,0,0.8355704697986577
