,# edges,setting,accuracy,running time
345,400,min-degree-U,0.8210332103321033,3.014875888824463
346,800,min-degree-R,0.7601476014760148,3.2048890590667725
347,800,min-degree-U,0.8099630996309963,1.4726686477661133
348,1000,min-degree-R,0.7380073800738007,3.2756714820861816
349,1000,min-degree-U,0.8062730627306273,2.082120656967163
350,100,saliency-R,0.8173431734317343,3.0207836627960205
351,100,saliency-U,0.8265682656826568,1.6328539848327637
352,200,saliency-R,0.8321033210332104,3.0210494995117188
353,200,saliency-U,0.8265682656826568,2.5902860164642334
354,400,saliency-R,0.8321033210332104,3.874627113342285
355,400,saliency-U,0.8265682656826568,1.5711321830749512
356,800,saliency-R,0.8302583025830258,3.83475923538208
357,800,saliency-U,0.8265682656826568,2.8208529949188232
358,1000,saliency-R,0.8302583025830258,3.6959333419799805
359,1000,saliency-U,0.8265682656826568,1.615891695022583
360,100,random-R,0.8210332103321033,3.568385362625122
361,100,random-U,0.8247232472324724,2.8424062728881836
362,200,random-R,0.8173431734317343,3.630880117416382
363,200,random-U,0.8228782287822878,1.4259281158447266
364,400,random-R,0.8154981549815498,3.383230209350586
365,400,random-U,0.8284132841328413,2.391007423400879
366,800,random-R,0.7952029520295203,4.273196220397949
367,800,random-U,0.8247232472324724,1.0574448108673096
368,1000,random-R,0.7749077490774908,2.7139124870300293
369,1000,random-U,0.8210332103321033,1.1717414855957031
370,100,max-degree-R,0.8339483394833949,3.5999794006347656
371,100,max-degree-U,0.8247232472324724,1.11130952835083
372,200,max-degree-R,0.8265682656826568,2.8720459938049316
373,200,max-degree-U,0.8265682656826568,1.9545159339904785
374,400,max-degree-R,0.8302583025830258,3.7915632724761963
375,400,max-degree-U,0.8228782287822878,1.6244521141052246
376,800,max-degree-R,0.8062730627306273,3.7179276943206787
377,800,max-degree-U,0.8173431734317343,1.4632289409637451
378,1000,max-degree-R,0.8136531365313653,4.26822304725647
379,1000,max-degree-U,0.8173431734317343,2.0802152156829834
380,100,min-degree-R,0.8210332103321033,3.6022958755493164
381,100,min-degree-U,0.8265682656826568,1.2577946186065674
382,200,min-degree-R,0.8025830258302583,3.6517491340637207
383,200,min-degree-U,0.8228782287822878,2.5272884368896484
384,400,min-degree-R,0.7952029520295203,3.924304485321045
385,400,min-degree-U,0.8210332103321033,2.722943067550659
386,800,min-degree-R,0.7416974169741697,3.359598398208618
387,800,min-degree-U,0.8099630996309963,1.7996065616607666
388,1000,min-degree-R,0.7324723247232472,4.001765012741089
389,1000,min-degree-U,0.8062730627306273,1.3823671340942383
390,100,saliency-R,0.8173431734317343,2.8588740825653076
391,100,saliency-U,0.8265682656826568,2.3588180541992188
392,200,saliency-R,0.8284132841328413,3.603001356124878
393,200,saliency-U,0.8265682656826568,2.2970266342163086
394,400,saliency-R,0.8265682656826568,3.965341091156006
395,400,saliency-U,0.8265682656826568,2.3069775104522705
396,800,saliency-R,0.8265682656826568,3.1604247093200684
397,800,saliency-U,0.8265682656826568,2.298935890197754
398,1000,saliency-R,0.8302583025830258,3.706970691680908
399,1000,saliency-U,0.8265682656826568,1.8339190483093262
