,# edges,partition,running time,accuracy,f1,# shards
0,0,blpa,27.04632258415222,0.9295302013422819,0.9293958368590286,20
1,0,bekm,29.541718244552612,0.8389261744966443,0.8330298361115003,20
2,100,blpa,11.840721607208252,0.7348993288590604,0.7126045290850271,20
3,100,bekm,7.318005323410034,0.7818791946308725,0.7735959324411197,13
4,200,blpa,12.47565770149231,0.7214765100671141,0.695525327752816,20
5,200,bekm,10.658512353897095,0.6946308724832215,0.6702698101966125,18
6,400,blpa,12.930283546447754,0.738255033557047,0.716812865497076,20
7,400,bekm,10.41748046875,0.6946308724832215,0.6689495208447782,18
8,800,blpa,13.946961879730225,0.761744966442953,0.7465348906858341,20
9,800,bekm,12.238457441329956,0.6677852348993288,0.635250917992656,20
10,1000,blpa,14.681253433227539,0.6946308724832215,0.6600859875405809,20
11,1000,bekm,11.953808546066284,0.674496644295302,0.6426195863160367,20
12,0,blpa,27.509346961975098,0.8825503355704698,0.8815782003973887,20
13,0,bekm,27.064023971557617,0.8422818791946308,0.8367199431096188,20
14,100,blpa,11.904668092727661,0.7114093959731543,0.6824444885011896,20
15,100,bekm,5.786825895309448,0.7953020134228188,0.7891256684802153,10
16,200,blpa,12.096212148666382,0.7181208053691275,0.6898295003965107,20
17,200,bekm,9.839071989059448,0.6677852348993288,0.635250917992656,17
18,400,blpa,12.782238483428955,0.7583892617449665,0.7415811533458592,20
19,400,bekm,11.604243516921997,0.6677852348993288,0.635250917992656,20
20,800,blpa,13.790878534317017,0.7248322147651006,0.698544288181594,20
21,800,bekm,11.589219331741333,0.6677852348993288,0.635250917992656,20
22,1000,blpa,14.109645128250122,0.7315436241610739,0.7071540880503144,20
23,1000,bekm,11.23192811012268,0.6677852348993288,0.6336202078909132,20
24,0,blpa,31.64480233192444,0.9161073825503355,0.9158334745523358,20
25,0,bekm,27.91679859161377,0.8791946308724832,0.8765022793203481,20
26,100,blpa,11.702064037322998,0.7046979865771812,0.6720688275310125,20
27,100,bekm,9.369600296020508,0.6845637583892618,0.6573371825610412,17
28,200,blpa,11.919240474700928,0.7114093959731543,0.6824444885011896,20
29,200,bekm,10.72751522064209,0.697986577181208,0.6732456140350878,19
30,400,blpa,12.501617670059204,0.7416107382550335,0.7209975317048261,20
31,400,bekm,10.692402362823486,0.6778523489932886,0.6470762398223537,19
32,800,blpa,13.712602376937866,0.7214765100671141,0.695525327752816,20
33,800,bekm,11.773850679397583,0.674496644295302,0.6441681541207607,20
34,1000,blpa,14.82410478591919,0.7080536912751678,0.6780298796617116,20
35,1000,bekm,12.089378356933594,0.6610738255033557,0.6262185959291133,20
36,0,blpa,24.499865531921387,0.9328859060402684,0.9328102453102454,20
37,0,bekm,29.034663677215576,0.8791946308724832,0.8765022793203481,20
38,100,blpa,11.506962299346924,0.7348993288590604,0.7126045290850271,20
39,100,bekm,8.920649766921997,0.7583892617449665,0.7467063323416915,15
40,200,blpa,12.7940673828125,0.7248322147651006,0.698544288181594,20
41,200,bekm,10.994393825531006,0.697986577181208,0.6732456140350878,18
42,400,blpa,12.738050937652588,0.738255033557047,0.7179263142565895,20
43,400,bekm,11.188309669494629,0.674496644295302,0.6426195863160367,20
44,800,blpa,13.522656679153442,0.7114093959731543,0.6824444885011896,20
45,800,bekm,11.621849536895752,0.6610738255033557,0.6245025263551869,20
46,1000,blpa,14.161611557006836,0.7449664429530202,0.7251589728653949,20
47,1000,bekm,12.28453254699707,0.6577181208053692,0.6216579536967888,20
48,0,blpa,27.687812566757202,0.9530201342281879,0.9530116682434564,20
49,0,bekm,32.455684185028076,0.8456375838926175,0.8430860805860805,20
50,100,blpa,11.75445008277893,0.7348993288590604,0.7126045290850271,20
51,100,bekm,6.099137544631958,0.8120805369127517,0.8074935400516796,11
52,200,blpa,11.770985126495361,0.714765100671141,0.686831596256321,20
53,200,bekm,8.375655174255371,0.7080536912751678,0.6871674208144796,15
54,400,blpa,12.494044065475464,0.7281879194630873,0.7041150296032067,20
