,retrain_loss,unlearn_loss
0,0.3956357538700104,0.3822738230228424
1,0.40008631348609924,0.3824029564857483
2,0.3820077180862427,0.38211408257484436
3,0.40166759490966797,0.3835177719593048
4,0.3871999979019165,0.3825191259384155
5,0.38187065720558167,0.38257133960723877
6,0.40152087807655334,0.3825589418411255
7,0.3833859860897064,0.38255369663238525
8,0.38043031096458435,0.38255375623703003
9,0.38789087533950806,0.3812727630138397
10,0.39654719829559326,0.38187864422798157
11,0.38927406072616577,0.3818192780017853
12,0.3837812542915344,0.38197365403175354
13,0.375493586063385,0.3833830952644348
14,0.37871283292770386,0.382388710975647
15,0.39797961711883545,0.3817245662212372
16,0.39577558636665344,0.38243815302848816
17,0.3890848457813263,0.3814845681190491
18,0.3802674114704132,0.38178780674934387
19,0.3742068111896515,0.382852166891098
20,0.37530529499053955,0.3832207918167114
21,0.39730143547058105,0.3805905878543854
22,0.38958612084388733,0.38167375326156616
23,0.3716188371181488,0.381963849067688
24,0.39750680327415466,0.38355568051338196
25,0.40148067474365234,0.3815844655036926
26,0.37750503420829773,0.3855988085269928
27,0.4010963439941406,0.38226518034935
28,0.38669049739837646,0.38217660784721375
29,0.3939908742904663,0.38102418184280396
30,0.37986576557159424,0.38262560963630676
31,0.3883066773414612,0.38333380222320557
32,0.37328922748565674,0.38330286741256714
33,0.3859429359436035,0.3824149966239929
34,0.4006619453430176,0.3814920485019684
35,0.3888667821884155,0.38154447078704834
36,0.37452980875968933,0.3815608024597168
37,0.37769150733947754,0.3820967376232147
38,0.39145374298095703,0.3825203776359558
39,0.39602434635162354,0.3828418552875519
40,0.3777168393135071,0.38214579224586487
41,0.3908100724220276,0.3826921582221985
42,0.3812011182308197,0.3825101852416992
43,0.3850961923599243,0.38361337780952454
44,0.3791691064834595,0.38253605365753174
45,0.375483900308609,0.3820970058441162
46,0.39059028029441833,0.3821054697036743
47,0.4013611078262329,0.3820885717868805
48,0.37344852089881897,0.38218528032302856
49,0.4116024971008301,0.384165495634079
50,0.36975058913230896,0.3813053071498871
51,0.37963446974754333,0.38206741213798523
52,0.4036563038825989,0.3817741870880127
53,0.39051392674446106,0.38212546706199646
54,0.3890252113342285,0.3819558918476105
55,0.3895767033100128,0.38201379776000977
56,0.4005714952945709,0.3820907175540924
57,0.40779849886894226,0.38325271010398865
58,0.3853171169757843,0.3818676471710205
59,0.3875901699066162,0.3821989595890045
60,0.3935233950614929,0.381825715303421
61,0.3788084387779236,0.3823804259300232
62,0.38800808787345886,0.3818388879299164
63,0.38416552543640137,0.3830359876155853
64,0.3959660232067108,0.3823053240776062
65,0.38585662841796875,0.3831786513328552
66,0.39914044737815857,0.3827490210533142
67,0.3945741355419159,0.3828444182872772
68,0.38523727655410767,0.3831219971179962
69,0.3916354775428772,0.3830093741416931
70,0.41173091530799866,0.3832821249961853
71,0.3891207277774811,0.38245463371276855
72,0.3870196044445038,0.382104754447937
73,0.3774656057357788,0.38194820284843445
74,0.37686899304389954,0.3846242427825928
75,0.3900139033794403,0.3819219768047333
76,0.39879515767097473,0.38236233592033386
77,0.38883277773857117,0.38188430666923523
78,0.3962736427783966,0.3820551931858063
79,0.3920130431652069,0.381568968296051
80,0.3877626359462738,0.382372111082077
81,0.3756881058216095,0.3826749920845032
82,0.400989830493927,0.38250792026519775
83,0.3779219686985016,0.3821374773979187
84,0.3755019009113312,0.38262468576431274
85,0.39096978306770325,0.3831884264945984
86,0.401881605386734,0.38243845105171204
87,0.3785052001476288,0.38285595178604126
88,0.3953540623188019,0.38175126910209656
89,0.4079858958721161,0.38152649998664856
90,0.3873330354690552,0.3814588487148285
91,0.3961014747619629,0.3816344738006592
92,0.38778889179229736,0.38229042291641235
93,0.40795403718948364,0.3822796940803528
94,0.3941934406757355,0.38161227107048035
95,0.3653232753276825,0.3818131983280182
96,0.3860231339931488,0.3823043406009674
97,0.3761005103588104,0.38273802399635315
98,0.4009344279766083,0.3823595643043518
99,0.3942337930202484,0.38111376762390137
