,# edges,accuracy
0,0,0.8708487084870848
1,0,0.8800738007380073
2,0,0.8671586715867159
3,0,0.8726937269372693
4,0,0.8597785977859779
5,0,0.8745387453874539
6,0,0.8671586715867159
7,0,0.8782287822878229
8,0,0.8819188191881919
9,0,0.8763837638376384
