,# edges,setting,Accuracy
162,600,random-R,0.7859778597785978
163,800,random-R,0.8044280442804428
164,1000,random-R,0.8099630996309963
165,1200,random-R,0.8025830258302583
166,1400,random-R,0.8044280442804428
167,1600,random-R,0.8044280442804428
168,1800,random-R,0.8007380073800738
169,2000,random-R,0.7988929889298892
170,200,random-U,0.8210332103321033
171,400,random-U,0.8136531365313653
172,600,random-U,0.8136531365313653
173,800,random-U,0.8136531365313653
174,1000,random-U,0.8044280442804428
175,1200,random-U,0.8062730627306273
176,1400,random-U,0.8081180811808119
177,1600,random-U,0.8044280442804428
178,1800,random-U,0.8007380073800738
179,2000,random-U,0.8007380073800738
180,200,max-degree-R,0.8044280442804428
181,400,max-degree-R,0.8154981549815498
182,600,max-degree-R,0.8044280442804428
183,800,max-degree-R,0.8118081180811808
184,1000,max-degree-R,0.8228782287822878
185,1200,max-degree-R,0.8154981549815498
186,1400,max-degree-R,0.8099630996309963
187,1600,max-degree-R,0.7970479704797048
188,1800,max-degree-R,0.8099630996309963
189,2000,max-degree-R,0.7915129151291513
190,200,max-degree-U,0.8265682656826568
191,400,max-degree-U,0.8210332103321033
192,600,max-degree-U,0.8191881918819188
193,800,max-degree-U,0.8191881918819188
194,1000,max-degree-U,0.8210332103321033
195,1200,max-degree-U,0.8228782287822878
196,1400,max-degree-U,0.8228782287822878
197,1600,max-degree-U,0.8228782287822878
198,1800,max-degree-U,0.8228782287822878
199,2000,max-degree-U,0.8191881918819188
200,200,min-degree-R,0.8136531365313653
201,400,min-degree-R,0.7970479704797048
202,600,min-degree-R,0.7878228782287823
203,800,min-degree-R,0.7933579335793358
204,1000,min-degree-R,0.7767527675276753
205,1200,min-degree-R,0.7398523985239852
206,1400,min-degree-R,0.7749077490774908
207,1600,min-degree-R,0.7638376383763837
208,1800,min-degree-R,0.7693726937269373
209,2000,min-degree-R,0.7509225092250923
210,200,min-degree-U,0.8191881918819188
211,400,min-degree-U,0.8173431734317343
212,600,min-degree-U,0.8099630996309963
213,800,min-degree-U,0.8173431734317343
214,1000,min-degree-U,0.8099630996309963
215,1200,min-degree-U,0.8118081180811808
216,1400,min-degree-U,0.8118081180811808
217,1600,min-degree-U,0.8081180811808119
218,1800,min-degree-U,0.8099630996309963
219,2000,min-degree-U,0.8025830258302583
220,200,saliency-R,0.8154981549815498
221,400,saliency-R,0.8191881918819188
222,600,saliency-R,0.8228782287822878
223,800,saliency-R,0.8357933579335793
224,1000,saliency-R,0.8228782287822878
225,1200,saliency-R,0.8081180811808119
226,1400,saliency-R,0.8265682656826568
227,1600,saliency-R,0.8154981549815498
228,1800,saliency-R,0.8118081180811808
229,2000,saliency-R,0.8118081180811808
230,200,saliency-U,0.8265682656826568
231,400,saliency-U,0.8265682656826568
232,600,saliency-U,0.8265682656826568
233,800,saliency-U,0.8265682656826568
234,1000,saliency-U,0.8265682656826568
235,1200,saliency-U,0.8247232472324724
236,1400,saliency-U,0.8247232472324724
237,1600,saliency-U,0.8247232472324724
238,1800,saliency-U,0.8247232472324724
239,2000,saliency-U,0.8247232472324724
240,200,random-R,0.8136531365313653
241,400,random-R,0.8007380073800738
242,600,random-R,0.8118081180811808
243,800,random-R,0.8025830258302583
244,1000,random-R,0.8099630996309963
245,1200,random-R,0.8062730627306273
246,1400,random-R,0.7619926199261993
247,1600,random-R,0.7970479704797048
248,1800,random-R,0.7841328413284133
249,2000,random-R,0.7841328413284133
250,200,random-U,0.8154981549815498
251,400,random-U,0.8099630996309963
252,600,random-U,0.8099630996309963
253,800,random-U,0.8154981549815498
254,1000,random-U,0.8228782287822878
255,1200,random-U,0.8247232472324724
256,1400,random-U,0.8228782287822878
257,1600,random-U,0.8247232472324724
258,1800,random-U,0.8173431734317343
259,2000,random-U,0.8191881918819188
260,200,max-degree-R,0.8265682656826568
261,400,max-degree-R,0.8339483394833949
262,600,max-degree-R,0.8025830258302583
263,800,max-degree-R,0.8081180811808119
264,1000,max-degree-R,0.8228782287822878
265,1200,max-degree-R,0.8062730627306273
266,1400,max-degree-R,0.8007380073800738
267,1600,max-degree-R,0.8025830258302583
268,1800,max-degree-R,0.8025830258302583
269,2000,max-degree-R,0.7878228782287823
270,200,max-degree-U,0.8210332103321033
271,400,max-degree-U,0.8154981549815498
272,600,max-degree-U,0.8136531365313653
273,800,max-degree-U,0.8118081180811808
274,1000,max-degree-U,0.8099630996309963
275,1200,max-degree-U,0.8062730627306273
276,1400,max-degree-U,0.8025830258302583
277,1600,max-degree-U,0.8062730627306273
278,1800,max-degree-U,0.8025830258302583
279,2000,max-degree-U,0.8025830258302583
280,200,min-degree-R,0.8191881918819188
281,400,min-degree-R,0.8044280442804428
282,600,min-degree-R,0.7822878228782287
283,800,min-degree-R,0.7878228782287823
284,1000,min-degree-R,0.7896678966789668
285,1200,min-degree-R,0.7675276752767528
286,1400,min-degree-R,0.7749077490774908
287,1600,min-degree-R,0.7601476014760148
288,1800,min-degree-R,0.7638376383763837
289,2000,min-degree-R,0.7490774907749077
290,200,min-degree-U,0.8154981549815498
291,400,min-degree-U,0.8154981549815498
292,600,min-degree-U,0.8099630996309963
293,800,min-degree-U,0.8136531365313653
294,1000,min-degree-U,0.8081180811808119
295,1200,min-degree-U,0.8099630996309963
296,1400,min-degree-U,0.8136531365313653
297,1600,min-degree-U,0.8099630996309963
298,1800,min-degree-U,0.8136531365313653
299,2000,min-degree-U,0.8118081180811808
300,200,saliency-R,0.8247232472324724
301,400,saliency-R,0.8210332103321033
302,600,saliency-R,0.8247232472324724
303,800,saliency-R,0.8099630996309963
304,1000,saliency-R,0.8191881918819188
305,1200,saliency-R,0.8173431734317343
306,1400,saliency-R,0.8062730627306273
307,1600,saliency-R,0.8321033210332104
308,1800,saliency-R,0.8044280442804428
309,2000,saliency-R,0.8228782287822878
310,200,saliency-U,0.8154981549815498
311,400,saliency-U,0.8154981549815498
312,600,saliency-U,0.8154981549815498
313,800,saliency-U,0.8154981549815498
