,# edges,accuracy
0,0,0.7702702702702703
1,0,0.7642642642642643
2,0,0.7792792792792793
3,0,0.7627627627627628
4,0,0.7642642642642643
5,0,0.7642642642642643
6,0,0.7657657657657657
7,0,0.7672672672672672
8,0,0.7732732732732732
9,0,0.7717717717717718
