,# edges,partition,running time,accuracy,f1,# shards
0,0,blpa,49.11350917816162,0.7732732732732732,0.6768219208303298,20
1,0,bekm,45.08890724182129,0.46546546546546547,0.4369619424613778,20
2,100,blpa,4.005227088928223,0.5885885885885885,0.5264466673225486,6
3,100,bekm,9.665806770324707,0.2927927927927928,0.25229930389482813,15
4,200,blpa,5.204930782318115,0.5015015015015015,0.44557549460695367,8
5,200,bekm,10.802978754043579,0.16516516516516516,0.07365378652419523,19
6,400,blpa,7.951015949249268,0.4099099099099099,0.33583681260099585,13
7,400,bekm,11.591988801956177,0.16666666666666666,0.07635382790931335,20
8,800,blpa,10.232144117355347,0.35285285285285284,0.26670072552139096,16
9,800,bekm,12.501539707183838,0.16816816816816818,0.07889966762655322,20
10,1000,blpa,11.97546648979187,0.29429429429429427,0.17511313390493807,18
11,1000,bekm,12.634711027145386,0.16816816816816818,0.07889966762655322,20
12,0,blpa,48.26748824119568,0.7327327327327328,0.6468898490479531,20
13,0,bekm,44.92302179336548,0.5105105105105106,0.45836428047875316,20
14,100,blpa,3.365328550338745,0.5555555555555556,0.47602077103212564,5
15,100,bekm,9.678614139556885,0.22522522522522523,0.165898409945666,16
16,200,blpa,4.4692912101745605,0.5165165165165165,0.4328878583196538,7
17,200,bekm,10.757526874542236,0.24324324324324326,0.1873525545801474,17
18,400,blpa,7.273914813995361,0.44144144144144143,0.37359682762969265,11
19,400,bekm,11.460137128829956,0.1906906906906907,0.11552713039954383,19
20,800,blpa,9.910240411758423,0.35735735735735735,0.2616057138966204,16
21,800,bekm,11.335806131362915,0.1816816816816817,0.10001709729978377,19
22,1000,blpa,11.743544578552246,0.2882882882882883,0.16208028050441117,19
23,1000,bekm,12.10111141204834,0.16816816816816818,0.07884054319237699,20
24,0,blpa,43.74134159088135,0.8498498498498499,0.7479208570512768,20
25,0,bekm,39.41247868537903,0.5570570570570571,0.5040516654808286,20
26,100,blpa,4.370679616928101,0.5675675675675675,0.5031172213250146,7
27,100,bekm,6.464822769165039,0.3303303303303303,0.29194838034827225,11
28,200,blpa,6.361705303192139,0.4894894894894895,0.4316266580563597,10
29,200,bekm,9.041681289672852,0.27927927927927926,0.2446657049309328,15
30,400,blpa,8.32157278060913,0.4369369369369369,0.38424801857832896,13
31,400,bekm,12.370782852172852,0.16666666666666666,0.07623760082563678,20
32,800,blpa,11.775960922241211,0.2852852852852853,0.15862659723610187,19
33,800,bekm,11.521586656570435,0.17117117117117117,0.08420125786163522,20
34,1000,blpa,12.43050241470337,0.2852852852852853,0.15905262258078676,19
35,1000,bekm,12.164742469787598,0.16516516516516516,0.07365378652419523,20
36,0,blpa,44.95200276374817,0.8138138138138138,0.7145976041317629,20
37,0,bekm,41.7606737613678,0.5045045045045045,0.4641273593192772,20
38,100,blpa,3.9605038166046143,0.6351351351351351,0.5448876630798477,6
39,100,bekm,9.969852447509766,0.28678678678678676,0.21819919803359147,15
40,200,blpa,5.223368167877197,0.6186186186186187,0.5505801572446947,8
41,200,bekm,10.281086444854736,0.25225225225225223,0.17688936879345904,17
42,400,blpa,7.127320766448975,0.46546546546546547,0.3920695041282403,11
43,400,bekm,12.428303718566895,0.1891891891891892,0.11490235295529477,19
44,800,blpa,10.67475962638855,0.3303303303303303,0.22616647636322992,16
45,800,bekm,12.43219804763794,0.16516516516516516,0.07365378652419523,20
46,1000,blpa,11.223523139953613,0.3258258258258258,0.2193685166323649,17
47,1000,bekm,12.136428356170654,0.16666666666666666,0.0761994716591322,20
48,0,blpa,47.310134172439575,0.8033033033033034,0.6986249690550767,20
49,0,bekm,45.77157807350159,0.5195195195195195,0.47137514244921674,20
50,100,blpa,2.719810962677002,0.6726726726726727,0.6008867801350374,4
51,100,bekm,8.668891429901123,0.34984984984984985,0.3037257632011924,14
52,200,blpa,3.275090217590332,0.6366366366366366,0.5628138182439413,5
53,200,bekm,11.560201406478882,0.22822822822822822,0.17221978007398084,18
54,400,blpa,5.820160388946533,0.4804804804804805,0.4037311237157088,9
55,400,bekm,11.801099061965942,0.2012012012012012,0.13305293979953048,19
56,800,blpa,10.721610069274902,0.30180180180180183,0.18151228852958112,17
57,800,bekm,13.08949089050293,0.16516516516516516,0.07353724965840704,20
58,1000,blpa,10.543291568756104,0.2927927927927928,0.16488234410595115,17
59,1000,bekm,13.180145025253296,0.16666666666666666,0.07635382790931335,20
60,0,blpa,50.14751434326172,0.7687687687687688,0.6540360222029137,20
61,0,bekm,42.96630787849426,0.53003003003003,0.4640255412580938,20
62,100,blpa,1.8610098361968994,0.6516516516516516,0.5594477882129124,3
63,100,bekm,8.052262783050537,0.33483483483483484,0.2857703054224627,14
64,200,blpa,6.111921787261963,0.5105105105105106,0.4475967290813352,10
65,200,bekm,9.876892566680908,0.22372372372372373,0.1621585920057423,17
66,400,blpa,7.361559629440308,0.47297297297297297,0.4100998473802638,12
67,400,bekm,11.696157693862915,0.16666666666666666,0.0761994716591322,20
68,800,blpa,11.478405714035034,0.31981981981981983,0.21679463057173617,18
69,800,bekm,11.929696559906006,0.16666666666666666,0.0761994716591322,20
70,1000,blpa,11.480413675308228,0.33483483483483484,0.2367449247706257,18
71,1000,bekm,12.819375276565552,0.16516516516516516,0.07365378652419523,20
72,0,blpa,45.85921263694763,0.7942942942942943,0.6863859680051467,20
73,0,bekm,40.42271637916565,0.4624624624624625,0.4098921361789872,20
74,100,blpa,1.2879819869995117,0.7027027027027027,0.6126682364885646,2
75,100,bekm,7.893052101135254,0.3138138138138138,0.23960646304334166,13
76,200,blpa,4.366604566574097,0.551051051051051,0.46951071987572396,7
77,200,bekm,10.64702296257019,0.24474474474474475,0.16852648367091785,16
78,400,blpa,6.880228519439697,0.4894894894894895,0.4325492894776448,11
79,400,bekm,9.979865312576294,0.21621621621621623,0.1526540064077816,17
80,800,blpa,9.541029930114746,0.39039039039039036,0.3183951121136614,15
81,800,bekm,11.516655683517456,0.16666666666666666,0.0761994716591322,20
82,1000,blpa,10.21266794204712,0.3408408408408408,0.24303159361457757,16
83,1000,bekm,11.938171148300171,0.16666666666666666,0.0760285700138525,20
84,0,blpa,46.82236385345459,0.8138138138138138,0.704356614251127,20
85,0,bekm,43.26976990699768,0.56006006006006,0.514517113906038,20
86,100,blpa,2.1712751388549805,0.6801801801801802,0.5924229405725907,3
87,100,bekm,8.848843336105347,0.2852852852852853,0.25304127547971206,14
88,200,blpa,3.468780994415283,0.6681681681681682,0.5889400115683817,5
89,200,bekm,11.037785053253174,0.2087087087087087,0.1440972496218751,18
90,400,blpa,8.084585905075073,0.42342342342342343,0.33425163596567237,12
91,400,bekm,13.12468695640564,0.16516516516516516,0.07365378652419523,20
92,800,blpa,10.636357545852661,0.34984984984984985,0.2508455631816861,15
93,800,bekm,12.483690023422241,0.16666666666666666,0.0761994716591322,20
94,1000,blpa,10.946758270263672,0.35585585585585583,0.26923833905922173,16
95,1000,bekm,12.413235425949097,0.16516516516516516,0.07365378652419523,20
96,0,blpa,50.44066834449768,0.8333333333333334,0.7209819310305696,20
97,0,bekm,41.089935064315796,0.5540540540540541,0.5016195606831645,20
98,100,blpa,4.11728310585022,0.6561561561561562,0.5794571775658973,6
99,100,bekm,9.03267788887024,0.22372372372372373,0.16983990776179783,15
100,200,blpa,5.7223920822143555,0.536036036036036,0.4759589550486409,9
101,200,bekm,11.367561101913452,0.1921921921921922,0.11841051550092359,19
102,400,blpa,9.026541471481323,0.4114114114114114,0.3492274972872262,14
103,400,bekm,12.435389757156372,0.16666666666666666,0.0761994716591322,20
104,800,blpa,10.60719895362854,0.33183183183183185,0.23787766119308215,17
105,800,bekm,12.671363115310669,0.17117117117117117,0.08399165229469867,20
106,1000,blpa,13.374704360961914,0.2702702702702703,0.13337769664456708,20
107,1000,bekm,12.40825080871582,0.16516516516516516,0.07359435230790738,20
108,0,blpa,47.29314661026001,0.8018018018018018,0.6817615128069812,20
109,0,bekm,44.43759107589722,0.521021021021021,0.4988246103855451,20
110,100,blpa,2.560865640640259,0.6696696696696697,0.5958091652207882,4
111,100,bekm,9.276665687561035,0.2552552552552553,0.21584542592389436,16
112,200,blpa,4.578811883926392,0.5585585585585585,0.4931665464165464,7
113,200,bekm,11.425675630569458,0.1921921921921922,0.12000573394399881,19
114,400,blpa,6.374810457229614,0.4624624624624625,0.3918909822104741,10
115,400,bekm,11.395309925079346,0.16516516516516516,0.07365378652419523,20
116,800,blpa,8.772948503494263,0.3933933933933934,0.3223871475103577,14
117,800,bekm,12.93341588973999,0.16666666666666666,0.0761994716591322,20
118,1000,blpa,10.667269229888916,0.37237237237237236,0.29214493048498896,16
119,1000,bekm,11.575295448303223,0.17417417417417416,0.08307485498183807,20
