,# edges,setting,Accuracy
162,600,random-R,0.8671586715867159
163,800,random-R,0.8634686346863468
164,1000,random-R,0.8579335793357934
165,1200,random-R,0.8560885608856088
166,1400,random-R,0.8542435424354243
167,1600,random-R,0.8487084870848709
168,1800,random-R,0.8431734317343174
169,2000,random-R,0.8542435424354243
170,200,random-U,0.8708487084870848
171,400,random-U,0.8671586715867159
172,600,random-U,0.8671586715867159
173,800,random-U,0.8579335793357934
174,1000,random-U,0.8597785977859779
175,1200,random-U,0.8597785977859779
176,1400,random-U,0.8616236162361623
177,1600,random-U,0.8523985239852399
178,1800,random-U,0.8505535055350554
179,2000,random-U,0.8487084870848709
180,200,max-degree-R,0.8708487084870848
181,400,max-degree-R,0.8616236162361623
182,600,max-degree-R,0.8523985239852399
183,800,max-degree-R,0.8616236162361623
184,1000,max-degree-R,0.8690036900369004
185,1200,max-degree-R,0.8579335793357934
186,1400,max-degree-R,0.8597785977859779
187,1600,max-degree-R,0.8634686346863468
188,1800,max-degree-R,0.8579335793357934
189,2000,max-degree-R,0.8616236162361623
190,200,max-degree-U,0.8690036900369004
191,400,max-degree-U,0.8597785977859779
192,600,max-degree-U,0.8634686346863468
193,800,max-degree-U,0.8690036900369004
194,1000,max-degree-U,0.8708487084870848
195,1200,max-degree-U,0.8671586715867159
196,1400,max-degree-U,0.8597785977859779
197,1600,max-degree-U,0.8597785977859779
198,1800,max-degree-U,0.8579335793357934
199,2000,max-degree-U,0.8597785977859779
200,200,min-degree-R,0.8616236162361623
201,400,min-degree-R,0.8523985239852399
202,600,min-degree-R,0.8523985239852399
203,800,min-degree-R,0.8450184501845018
204,1000,min-degree-R,0.8523985239852399
205,1200,min-degree-R,0.8560885608856088
206,1400,min-degree-R,0.8597785977859779
207,1600,min-degree-R,0.8579335793357934
208,1800,min-degree-R,0.8579335793357934
209,2000,min-degree-R,0.8523985239852399
210,200,min-degree-U,0.8542435424354243
211,400,min-degree-U,0.8523985239852399
212,600,min-degree-U,0.8542435424354243
213,800,min-degree-U,0.8579335793357934
214,1000,min-degree-U,0.8579335793357934
215,1200,min-degree-U,0.8597785977859779
216,1400,min-degree-U,0.8616236162361623
217,1600,min-degree-U,0.8616236162361623
218,1800,min-degree-U,0.8597785977859779
