,# edges,setting,Accuracy
60,200,saliency-R,0.7672672672672672
61,400,saliency-R,0.7657657657657657
62,600,saliency-R,0.7657657657657657
63,800,saliency-R,0.7657657657657657
64,1000,saliency-R,0.7777777777777778
65,1200,saliency-R,0.7687687687687688
66,1400,saliency-R,0.7702702702702703
67,1600,saliency-R,0.7672672672672672
68,1800,saliency-R,0.7702702702702703
69,2000,saliency-R,0.7687687687687688
70,200,saliency-U,0.7672672672672672
71,400,saliency-U,0.7657657657657657
72,600,saliency-U,0.7642642642642643
73,800,saliency-U,0.7657657657657657
74,1000,saliency-U,0.7672672672672672
75,1200,saliency-U,0.7672672672672672
76,1400,saliency-U,0.7672672672672672
77,1600,saliency-U,0.7687687687687688
78,1800,saliency-U,0.7717717717717718
79,2000,saliency-U,0.7717717717717718
80,200,random-R,0.7597597597597597
81,400,random-R,0.7612612612612613
82,600,random-R,0.7582582582582582
83,800,random-R,0.7642642642642643
84,1000,random-R,0.7612612612612613
85,1200,random-R,0.7642642642642643
86,1400,random-R,0.7552552552552553
87,1600,random-R,0.7612612612612613
88,1800,random-R,0.7642642642642643
89,2000,random-R,0.7582582582582582
90,200,random-U,0.7747747747747747
91,400,random-U,0.7717717717717718
92,600,random-U,0.7717717717717718
93,800,random-U,0.7687687687687688
94,1000,random-U,0.7672672672672672
95,1200,random-U,0.7627627627627628
96,1400,random-U,0.7567567567567568
97,1600,random-U,0.7627627627627628
98,1800,random-U,0.7657657657657657
99,2000,random-U,0.7687687687687688
100,200,max-degree-R,0.7672672672672672
101,400,max-degree-R,0.7732732732732732
102,600,max-degree-R,0.7717717717717718
103,800,max-degree-R,0.7672672672672672
104,1000,max-degree-R,0.7747747747747747
105,1200,max-degree-R,0.7852852852852853
106,1400,max-degree-R,0.7687687687687688
107,1600,max-degree-R,0.7732732732732732
108,1800,max-degree-R,0.7777777777777778
109,2000,max-degree-R,0.7732732732732732
110,200,max-degree-U,0.7702702702702703
111,400,max-degree-U,0.7717717717717718
112,600,max-degree-U,0.7717717717717718
113,800,max-degree-U,0.7702702702702703
114,1000,max-degree-U,0.7672672672672672
115,1200,max-degree-U,0.7687687687687688
116,1400,max-degree-U,0.7717717717717718
117,1600,max-degree-U,0.7672672672672672
118,1800,max-degree-U,0.7642642642642643
119,2000,max-degree-U,0.7687687687687688
120,200,min-degree-R,0.7732732732732732
121,400,min-degree-R,0.7657657657657657
122,600,min-degree-R,0.7672672672672672
123,800,min-degree-R,0.7522522522522522
124,1000,min-degree-R,0.7687687687687688
125,1200,min-degree-R,0.7732732732732732
126,1400,min-degree-R,0.7477477477477478
127,1600,min-degree-R,0.7657657657657657
128,1800,min-degree-R,0.7552552552552553
129,2000,min-degree-R,0.7462462462462462
130,200,min-degree-U,0.7732732732732732
131,400,min-degree-U,0.7702702702702703
132,600,min-degree-U,0.7612612612612613
133,800,min-degree-U,0.7612612612612613
134,1000,min-degree-U,0.7612612612612613
135,1200,min-degree-U,0.7597597597597597
136,1400,min-degree-U,0.7597597597597597
137,1600,min-degree-U,0.7507507507507507
138,1800,min-degree-U,0.7537537537537538
139,2000,min-degree-U,0.7462462462462462
140,200,saliency-R,0.7627627627627628
141,400,saliency-R,0.7657657657657657
142,600,saliency-R,0.7732732732732732
143,800,saliency-R,0.7642642642642643
144,1000,saliency-R,0.7537537537537538
145,1200,saliency-R,0.7612612612612613
146,1400,saliency-R,0.7627627627627628
147,1600,saliency-R,0.7612612612612613
148,1800,saliency-R,0.7672672672672672
149,2000,saliency-R,0.7552552552552553
150,200,saliency-U,0.7702702702702703
151,400,saliency-U,0.7702702702702703
152,600,saliency-U,0.7687687687687688
153,800,saliency-U,0.7702702702702703
154,1000,saliency-U,0.7702702702702703
155,1200,saliency-U,0.7687687687687688
156,1400,saliency-U,0.7687687687687688
157,1600,saliency-U,0.7687687687687688
158,1800,saliency-U,0.7702702702702703
159,2000,saliency-U,0.7702702702702703
160,200,random-R,0.7657657657657657
161,400,random-R,0.7627627627627628
162,600,random-R,0.7582582582582582
163,800,random-R,0.7642642642642643
164,1000,random-R,0.7717717717717718
165,1200,random-R,0.7612612612612613
166,1400,random-R,0.7537537537537538
167,1600,random-R,0.7597597597597597
168,1800,random-R,0.7627627627627628
169,2000,random-R,0.7702702702702703
170,200,random-U,0.7702702702702703
171,400,random-U,0.7702702702702703
172,600,random-U,0.7702702702702703
173,800,random-U,0.7747747747747747
174,1000,random-U,0.7747747747747747
175,1200,random-U,0.7672672672672672
176,1400,random-U,0.7642642642642643
177,1600,random-U,0.7597597597597597
178,1800,random-U,0.7552552552552553
179,2000,random-U,0.7522522522522522
180,200,max-degree-R,0.7657657657657657
181,400,max-degree-R,0.7717717717717718
182,600,max-degree-R,0.7732732732732732
183,800,max-degree-R,0.7777777777777778
184,1000,max-degree-R,0.7762762762762763
185,1200,max-degree-R,0.7777777777777778
186,1400,max-degree-R,0.7807807807807807
187,1600,max-degree-R,0.7642642642642643
188,1800,max-degree-R,0.7747747747747747
189,2000,max-degree-R,0.7732732732732732
190,200,max-degree-U,0.7687687687687688
191,400,max-degree-U,0.7687687687687688
192,600,max-degree-U,0.7687687687687688
193,800,max-degree-U,0.7672672672672672
194,1000,max-degree-U,0.7657657657657657
195,1200,max-degree-U,0.7702702702702703
196,1400,max-degree-U,0.7717717717717718
197,1600,max-degree-U,0.7687687687687688
198,1800,max-degree-U,0.7657657657657657
199,2000,max-degree-U,0.7657657657657657
200,200,min-degree-R,0.7627627627627628
201,400,min-degree-R,0.7762762762762763
202,600,min-degree-R,0.7567567567567568
203,800,min-degree-R,0.7567567567567568
204,1000,min-degree-R,0.7627627627627628
205,1200,min-degree-R,0.7642642642642643
206,1400,min-degree-R,0.7477477477477478
207,1600,min-degree-R,0.7507507507507507
208,1800,min-degree-R,0.7612612612612613
209,2000,min-degree-R,0.7537537537537538
210,200,min-degree-U,0.7747747747747747
211,400,min-degree-U,0.7762762762762763
212,600,min-degree-U,0.7672672672672672
213,800,min-degree-U,0.7642642642642643
214,1000,min-degree-U,0.7627627627627628
215,1200,min-degree-U,0.7642642642642643
216,1400,min-degree-U,0.7567567567567568
217,1600,min-degree-U,0.7537537537537538
218,1800,min-degree-U,0.7492492492492493
219,2000,min-degree-U,0.7477477477477478
