,# edges,partition,running time,accuracy,f1,# shards
0,0,blpa,112.1641013622284,0.45345345345345345,0.28448326581128575,20
1,0,bekm,69.58786487579346,0.3933933933933934,0.3012130416067797,20
2,100,blpa,2.3223719596862793,0.43993993993993996,0.27806473088315115,2
3,100,bekm,16.298102140426636,0.2552552552552553,0.185305006749256,15
4,200,blpa,4.6701014041900635,0.4174174174174174,0.2555024342959295,4
5,200,bekm,19.640355825424194,0.17267267267267267,0.087229143647094,19
6,400,blpa,12.43718695640564,0.2897897897897898,0.15405951936054602,11
7,400,bekm,20.911659240722656,0.16366366366366367,0.07152591865298133,20
8,800,blpa,21.336884260177612,0.27927927927927926,0.14658703574305282,18
9,800,bekm,21.252013444900513,0.16516516516516516,0.07365378652419523,20
10,1000,blpa,23.04870343208313,0.27627627627627627,0.13946984638234589,19
11,1000,bekm,22.232895851135254,0.16366366366366367,0.07152591865298133,20
12,0,blpa,107.6209044456482,0.42792792792792794,0.28915054200389306,20
13,0,bekm,73.99060988426208,0.2987987987987988,0.1896376953883648,20
14,100,blpa,6.824061155319214,0.3228228228228228,0.17572219901867925,6
15,100,bekm,17.90384078025818,0.2057057057057057,0.13829697305128688,17
16,200,blpa,11.782986164093018,0.3003003003003003,0.16542373721046302,10
17,200,bekm,21.48005723953247,0.16516516516516516,0.07365378652419523,20
18,400,blpa,14.857342720031738,0.3063063063063063,0.16724955743926564,13
19,400,bekm,21.513715982437134,0.16516516516516516,0.07365378652419523,20
20,800,blpa,19.2556209564209,0.2702702702702703,0.12591457183874574,17
21,800,bekm,21.405849933624268,0.16366366366366367,0.07152591865298133,20
22,1000,blpa,19.53515338897705,0.26876876876876876,0.12236324367988732,17
23,1000,bekm,21.51756191253662,0.16366366366366367,0.07152591865298133,20
24,0,blpa,115.01273369789124,0.4189189189189189,0.2453007079868926,20
25,0,bekm,67.24892210960388,0.4294294294294294,0.3582307250209793,20
26,100,blpa,5.684906721115112,0.36036036036036034,0.2035055957867018,5
27,100,bekm,16.04378342628479,0.25225225225225223,0.20286952698395488,15
28,200,blpa,8.04366683959961,0.34234234234234234,0.193303788990381,7
29,200,bekm,19.235741138458252,0.19519519519519518,0.1263255876927243,18
