,# edges,setting,accuracy,privacy leakage,running time
209,1000,max-degree-U,0.8357933579335793,0.21799999999999997,2.2589902877807617
210,100,min-degree-O,0.0,0.76,0.0
211,100,min-degree-R,0.8450184501845018,0.020000000000000018,5.34027886390686
212,100,min-degree-U,0.8560885608856088,0.020000000000000018,2.5099642276763916
213,200,min-degree-O,0.0,0.805,0.0
214,200,min-degree-R,0.8302583025830258,0.010000000000000009,6.230645179748535
215,200,min-degree-U,0.8505535055350554,0.010000000000000009,2.6697747707366943
216,400,min-degree-O,0.0,0.775,0.0
217,400,min-degree-R,0.8099630996309963,0.01749999999999996,5.2020556926727295
218,400,min-degree-U,0.8505535055350554,0.02749999999999997,2.930453062057495
219,800,min-degree-O,0.0,0.7775,0.0
220,800,min-degree-R,0.7564575645756457,0.03125,5.143600702285767
221,800,min-degree-U,0.8468634686346863,0.025000000000000022,3.0215816497802734
222,1000,min-degree-O,0.0,0.766,0.0
223,1000,min-degree-R,0.7453874538745388,0.039000000000000035,5.7793169021606445
224,1000,min-degree-U,0.8450184501845018,0.041000000000000036,2.2720932960510254
225,100,saliency-O,0.0,0.79,0.0
226,100,saliency-R,0.8376383763837638,0.47,6.476676940917969
227,100,saliency-U,0.8542435424354243,0.44999999999999996,2.0748538970947266
228,200,saliency-O,0.0,0.645,0.0
229,200,saliency-R,0.8450184501845018,0.5,5.784457445144653
230,200,saliency-U,0.8542435424354243,0.56,1.7876081466674805
231,400,saliency-O,0.0,0.775,0.0
232,400,saliency-R,0.8450184501845018,0.56,6.313549757003784
233,400,saliency-U,0.8542435424354243,0.8049999999999999,2.2434380054473877
234,800,saliency-O,0.0,0.7875,0.0
235,800,saliency-R,0.8505535055350554,0.61875,5.427121162414551
236,800,saliency-U,0.8542435424354243,0.515,1.8754925727844238
237,1000,saliency-O,0.0,0.888,0.0
238,1000,saliency-R,0.8376383763837638,0.624,5.939091205596924
239,1000,saliency-U,0.8542435424354243,0.643,1.8404974937438965
240,100,random-O,0.0,0.69,0.0
241,100,random-R,0.8468634686346863,0.49,5.499967098236084
242,100,random-U,0.8523985239852399,0.47,3.753384590148926
243,200,random-O,0.0,0.745,0.0
244,200,random-R,0.8450184501845018,0.525,4.987761974334717
245,200,random-U,0.8523985239852399,0.55,2.6001768112182617
246,400,random-O,0.0,0.7425,0.0
247,400,random-R,0.8413284132841329,0.4675,5.4714179039001465
248,400,random-U,0.8487084870848709,0.49750000000000005,1.7880489826202393
249,800,random-O,0.0,0.79,0.0
250,800,random-R,0.8321033210332104,0.47375,4.871521711349487
251,800,random-U,0.8450184501845018,0.5,3.1545252799987793
252,1000,random-O,0.0,0.667,0.0
253,1000,random-R,0.8247232472324724,0.499,4.5400025844573975
254,1000,random-U,0.8450184501845018,0.45999999999999996,4.465835809707642
255,100,max-degree-O,0.0,0.89,0.0
256,100,max-degree-R,0.8394833948339483,0.81,5.95914363861084
257,100,max-degree-U,0.8450184501845018,0.87,2.1496143341064453
258,200,max-degree-O,0.0,0.895,0.0
259,200,max-degree-R,0.8431734317343174,0.16000000000000003,4.562207221984863
260,200,max-degree-U,0.8450184501845018,0.15000000000000002,3.40693998336792
261,400,max-degree-O,0.0,0.91,0.0
262,400,max-degree-R,0.8431734317343174,0.23250000000000004,5.324727773666382
263,400,max-degree-U,0.8413284132841329,0.13,3.31135630607605
264,800,max-degree-O,0.0,0.87375,0.0
265,800,max-degree-R,0.8357933579335793,0.21625000000000005,6.35688042640686
266,800,max-degree-U,0.8339483394833949,0.21499999999999997,2.3459115028381348
267,1000,max-degree-O,0.0,0.828,0.0
268,1000,max-degree-R,0.8431734317343174,0.08799999999999997,5.993938446044922
269,1000,max-degree-U,0.8357933579335793,0.09099999999999997,2.3251101970672607
270,100,min-degree-O,0.0,0.73,0.0
271,100,min-degree-R,0.8357933579335793,0.010000000000000009,5.094854831695557
272,100,min-degree-U,0.8560885608856088,0.010000000000000009,2.9043726921081543
273,200,min-degree-O,0.0,0.73,0.0
274,200,min-degree-R,0.8376383763837638,0.0050000000000000044,6.465565204620361
275,200,min-degree-U,0.8505535055350554,0.010000000000000009,2.2492709159851074
276,400,min-degree-O,0.0,0.7775,0.0
277,400,min-degree-R,0.8062730627306273,0.030000000000000027,5.589970350265503
278,400,min-degree-U,0.8505535055350554,0.022499999999999964,2.872340202331543
279,800,min-degree-O,0.0,0.765,0.0
280,800,min-degree-R,0.7693726937269373,0.030000000000000027,5.6078407764434814
281,800,min-degree-U,0.8468634686346863,0.03874999999999995,3.3756444454193115
282,1000,min-degree-O,0.0,0.695,0.0
283,1000,min-degree-R,0.7490774907749077,0.03400000000000003,5.127148628234863
284,1000,min-degree-U,0.8450184501845018,0.04500000000000004,3.2008042335510254
285,100,saliency-O,0.0,0.77,0.0
286,100,saliency-R,0.8487084870848709,0.63,5.251506090164185
287,100,saliency-U,0.8542435424354243,0.62,2.437246322631836
288,200,saliency-O,0.0,0.8,0.0
289,200,saliency-R,0.8505535055350554,0.0050000000000000044,5.055288553237915
290,200,saliency-U,0.8542435424354243,0.755,2.345911979675293
291,400,saliency-O,0.0,0.7625,0.0
292,400,saliency-R,0.8468634686346863,0.245,6.04904580116272
293,400,saliency-U,0.8542435424354243,0.21750000000000003,2.018827199935913
294,800,saliency-O,0.0,0.76,0.0
295,800,saliency-R,0.8413284132841329,0.6225,6.25697660446167
296,800,saliency-U,0.8542435424354243,0.58875,2.5023398399353027
297,1000,saliency-O,0.0,0.665,0.0
298,1000,saliency-R,0.8413284132841329,0.587,5.336976051330566
299,1000,saliency-U,0.8542435424354243,0.563,2.4364399909973145
300,100,random-O,0.0,0.65,0.0
301,100,random-R,0.8431734317343174,0.51,5.33842921257019
302,100,random-U,0.8468634686346863,0.53,3.239487648010254
303,200,random-O,0.0,0.73,0.0
304,200,random-R,0.8450184501845018,0.495,4.791087627410889
305,200,random-U,0.8450184501845018,0.495,3.1071853637695312
306,400,random-O,0.0,0.65,0.0
307,400,random-R,0.8394833948339483,0.47,6.939924478530884
308,400,random-U,0.8450184501845018,0.45999999999999996,3.0994558334350586
309,800,random-O,0.0,0.765,0.0
310,800,random-R,0.8302583025830258,0.44125000000000003,4.849771022796631
311,800,random-U,0.8413284132841329,0.41000000000000003,3.1074376106262207
312,1000,random-O,0.0,0.749,0.0
313,1000,random-R,0.8081180811808119,0.384,5.167167663574219
314,1000,random-U,0.8339483394833949,0.41000000000000003,3.958153009414673
315,100,max-degree-O,0.0,0.95,0.0
316,100,max-degree-R,0.8468634686346863,0.76,6.254622936248779
317,100,max-degree-U,0.8450184501845018,0.86,2.212541103363037
318,200,max-degree-O,0.0,0.935,0.0
319,200,max-degree-R,0.8431734317343174,0.24,5.5755157470703125
320,200,max-degree-U,0.8450184501845018,0.26,2.1361758708953857
321,400,max-degree-O,0.0,0.8825,0.0
322,400,max-degree-R,0.8468634686346863,0.24250000000000005,4.584558725357056
323,400,max-degree-U,0.8413284132841329,0.07499999999999996,5.0232765674591064
324,800,max-degree-O,0.0,0.83875,0.0
325,800,max-degree-R,0.8413284132841329,0.255,5.911768198013306
326,800,max-degree-U,0.8339483394833949,0.04625000000000001,2.3637571334838867
327,1000,max-degree-O,0.0,0.837,0.0
328,1000,max-degree-R,0.8321033210332104,0.09599999999999997,4.974370002746582
329,1000,max-degree-U,0.8357933579335793,0.07299999999999995,2.1315953731536865
330,100,min-degree-O,0.0,0.79,0.0
331,100,min-degree-R,0.8450184501845018,0.010000000000000009,6.020845890045166
332,100,min-degree-U,0.8560885608856088,0.010000000000000009,2.447585105895996
333,200,min-degree-O,0.0,0.775,0.0
334,200,min-degree-R,0.8376383763837638,0.010000000000000009,4.369412899017334
335,200,min-degree-U,0.8505535055350554,0.0050000000000000044,1.9724321365356445
336,400,min-degree-O,0.0,0.77,0.0
337,400,min-degree-R,0.8099630996309963,0.02749999999999997,3.9406564235687256
338,400,min-degree-U,0.8505535055350554,0.020000000000000018,2.691868782043457
339,800,min-degree-O,0.0,0.7725,0.0
340,800,min-degree-R,0.7619926199261993,0.016249999999999987,5.228244304656982
341,800,min-degree-U,0.8468634686346863,0.015000000000000013,2.5140514373779297
342,1000,min-degree-O,0.0,0.832,0.0
343,1000,min-degree-R,0.7601476014760148,0.03300000000000003,5.600658655166626
344,1000,min-degree-U,0.8450184501845018,0.04200000000000004,2.764765739440918
345,100,saliency-O,0.0,0.89,0.0
346,100,saliency-R,0.8450184501845018,0.51,7.4276556968688965
347,100,saliency-U,0.8542435424354243,0.53,1.6784553527832031
348,200,saliency-O,0.0,0.86,0.0
349,200,saliency-R,0.8450184501845018,0.61,5.262474536895752
350,200,saliency-U,0.8542435424354243,0.75,1.7917373180389404
351,400,saliency-O,0.0,0.8175,0.0
352,400,saliency-R,0.8431734317343174,0.525,5.580669403076172
353,400,saliency-U,0.8542435424354243,0.5475,1.706925630569458
354,800,saliency-O,0.0,0.76875,0.0
355,800,saliency-R,0.8505535055350554,0.15000000000000002,4.9376983642578125
356,800,saliency-U,0.8542435424354243,0.03874999999999995,4.136818170547485
357,1000,saliency-O,0.0,0.753,0.0
358,1000,saliency-R,0.8487084870848709,0.05300000000000005,4.512789487838745
359,1000,saliency-U,0.8542435424354243,0.11199999999999999,2.1864495277404785
360,100,random-O,0.0,0.68,0.0
361,100,random-R,0.8394833948339483,0.48,5.403343439102173
362,100,random-U,0.8505535055350554,0.43000000000000005,2.418942928314209
363,200,random-O,0.0,0.705,0.0
364,200,random-R,0.8487084870848709,0.525,5.324237585067749
365,200,random-U,0.8505535055350554,0.5,3.016547441482544
366,400,random-O,0.0,0.7375,0.0
367,400,random-R,0.8431734317343174,0.4425,6.335435152053833
368,400,random-U,0.8468634686346863,0.49750000000000005,2.4791009426116943
369,800,random-O,0.0,0.6925,0.0
370,800,random-R,0.8394833948339483,0.4225,4.696735620498657
371,800,random-U,0.8450184501845018,0.4,2.6430561542510986
372,1000,random-O,0.0,0.658,0.0
373,1000,random-R,0.8136531365313653,0.469,5.149940013885498
374,1000,random-U,0.8413284132841329,0.475,3.4826889038085938
375,100,max-degree-O,0.0,0.93,0.0
376,100,max-degree-R,0.8450184501845018,0.86,6.087506294250488
377,100,max-degree-U,0.8450184501845018,0.85,3.3466193675994873
378,200,max-degree-O,0.0,0.89,0.0
379,200,max-degree-R,0.8560885608856088,0.33999999999999997,5.264014959335327
380,200,max-degree-U,0.8450184501845018,0.31499999999999995,2.9111149311065674
381,400,max-degree-O,0.0,0.8775,0.0
382,400,max-degree-R,0.8468634686346863,0.245,5.1186816692352295
383,400,max-degree-U,0.8413284132841329,0.10750000000000004,3.6140296459198
384,800,max-degree-O,0.0,0.855,0.0
385,800,max-degree-R,0.8302583025830258,0.05125000000000002,5.715097188949585
386,800,max-degree-U,0.8339483394833949,0.25,2.3603198528289795
387,1000,max-degree-O,0.0,0.823,0.0
388,1000,max-degree-R,0.8339483394833949,0.08699999999999997,6.3031463623046875
389,1000,max-degree-U,0.8357933579335793,0.08799999999999997,2.125088930130005
390,100,min-degree-O,0.0,0.75,0.0
391,100,min-degree-R,0.8450184501845018,0.020000000000000018,5.544391870498657
392,100,min-degree-U,0.8560885608856088,0.020000000000000018,2.717113971710205
393,200,min-degree-O,0.0,0.765,0.0
394,200,min-degree-R,0.8284132841328413,0.015000000000000013,5.904520273208618
395,200,min-degree-U,0.8505535055350554,0.010000000000000009,2.266611099243164
396,400,min-degree-O,0.0,0.755,0.0
397,400,min-degree-R,0.8118081180811808,0.030000000000000027,5.113508939743042
398,400,min-degree-U,0.8487084870848709,0.25249999999999995,2.9119760990142822
399,800,min-degree-O,0.0,0.73625,0.0
400,800,min-degree-R,0.7564575645756457,0.03374999999999995,4.857353210449219
401,800,min-degree-U,0.8468634686346863,0.03125,3.9615354537963867
402,1000,min-degree-O,0.0,0.74,0.0
403,1000,min-degree-R,0.7601476014760148,0.03400000000000003,5.004465579986572
404,1000,min-degree-U,0.8450184501845018,0.03400000000000003,2.9597530364990234
405,100,saliency-O,0.0,0.73,0.0
406,100,saliency-R,0.8487084870848709,0.64,5.048855781555176
407,100,saliency-U,0.8542435424354243,0.63,2.2815895080566406
408,200,saliency-O,0.0,0.785,0.0
409,200,saliency-R,0.8468634686346863,0.615,4.59729790687561
410,200,saliency-U,0.8542435424354243,0.75,1.6843726634979248
411,400,saliency-O,0.0,0.83,0.0
412,400,saliency-R,0.8505535055350554,0.22250000000000003,5.8444061279296875
413,400,saliency-U,0.8542435424354243,0.4075,2.9967293739318848
414,800,saliency-O,0.0,0.7125,0.0
415,800,saliency-R,0.8450184501845018,0.605,4.86272931098938
416,800,saliency-U,0.8542435424354243,0.595,2.3159685134887695
417,1000,saliency-O,0.0,0.788,0.0
418,1000,saliency-R,0.8450184501845018,0.0020000000000000018,6.10098671913147
419,1000,saliency-U,0.8542435424354243,0.0010000000000000009,2.2187962532043457
420,100,random-O,0.0,0.72,0.0
421,100,random-R,0.8487084870848709,0.44999999999999996,5.416682481765747
422,100,random-U,0.8450184501845018,0.45999999999999996,2.7442305088043213
423,200,random-O,0.0,0.775,0.0
424,200,random-R,0.8431734317343174,0.375,5.159389019012451
425,200,random-U,0.8468634686346863,0.395,2.734220027923584
426,400,random-O,0.0,0.805,0.0
427,400,random-R,0.8265682656826568,0.365,6.221920013427734
428,400,random-U,0.8376383763837638,0.36,3.3777639865875244
429,800,random-O,0.0,0.75625,0.0
430,800,random-R,0.8247232472324724,0.44875,5.314678430557251
431,800,random-U,0.8302583025830258,0.45999999999999996,2.2873470783233643
432,1000,random-O,0.0,0.633,0.0
433,1000,random-R,0.8099630996309963,0.41900000000000004,6.00711989402771
434,1000,random-U,0.8284132841328413,0.44899999999999995,3.479379415512085
435,100,max-degree-O,0.0,0.91,0.0
436,100,max-degree-R,0.8542435424354243,0.87,5.369554758071899
437,100,max-degree-U,0.8450184501845018,0.87,2.0401837825775146
438,200,max-degree-O,0.0,0.92,0.0
439,200,max-degree-R,0.8394833948339483,0.255,6.004792928695679
440,200,max-degree-U,0.8450184501845018,0.275,3.4411065578460693
441,400,max-degree-O,0.0,0.8775,0.0
442,400,max-degree-R,0.8431734317343174,0.04500000000000004,4.661168336868286
443,400,max-degree-U,0.8413284132841329,0.04500000000000004,2.499774694442749
444,800,max-degree-O,0.0,0.83375,0.0
445,800,max-degree-R,0.8413284132841329,0.14375000000000004,5.283094644546509
446,800,max-degree-U,0.8339483394833949,0.13249999999999995,3.132232189178467
447,1000,max-degree-O,0.0,0.851,0.0
448,1000,max-degree-R,0.8357933579335793,0.09499999999999997,6.843789577484131
449,1000,max-degree-U,0.8357933579335793,0.10299999999999998,3.3504648208618164
450,100,min-degree-O,0.0,0.69,0.0
451,100,min-degree-R,0.8321033210332104,0.010000000000000009,5.615448951721191
452,100,min-degree-U,0.8560885608856088,0.020000000000000018,1.9554481506347656
453,200,min-degree-O,0.0,0.72,0.0
454,200,min-degree-R,0.8321033210332104,0.09999999999999998,6.31189751625061
455,200,min-degree-U,0.8505535055350554,0.010000000000000009,2.166524887084961
