,# edges,accuracy
0,0,0.761744966442953
1,0,0.761744966442953
2,0,0.738255033557047
3,0,0.7449664429530202
4,0,0.7449664429530202
5,0,0.7315436241610739
6,0,0.7684563758389261
7,0,0.7651006711409396
8,0,0.7583892617449665
9,0,0.6778523489932886
